p,next_p,gap,log_x,z_gap_over_logx
285569,285599,30,12.562238960138936,2.3881093247145335
285643,285661,18,12.562498058338603,1.4328360423548205
285721,285731,10,12.562771089192786,0.7960027233643198
285731,285749,18,12.562806087757847,1.4328009104224388
285979,285983,4,12.5636736605327,0.3183782154868865
286543,286547,4,12.565643891135,0.31832829536272156
286553,286589,36,12.565678789302153,2.864946701538222
286589,286591,2,12.565804412620796,0.15916211444380332
287117,287137,20,12.56764507717398,1.5913880346863913
287179,287191,12,12.567860993705667,0.9548164167323249
287257,287269,12,12.568132564430618,0.9547957851718955
287279,287281,2,12.568209147969373,0.15913166119797878
287291,287297,6,12.568250918336783,0.47739339697985667
287297,287321,24,12.56827180286622,1.9095704148064931
287387,287393,6,12.568585018479448,0.47738070683201556
288053,288061,8,12.570899769964827,0.6363904053323292
288077,288089,12,12.570983084494582,0.9545792814566071
288181,288191,10,12.571344033934343,0.7954598945829969
288209,288227,18,12.571441190373637,1.4318167445895693
288227,288241,14,12.571503643100412,1.1136297134737407
288359,288361,2,12.571961510625139,0.15908416505329806
288383,288389,6,12.572044736747092,0.4772493357792846
288413,288427,14,12.572148759659965,1.1135725696248167
288481,288493,12,12.57238450487595,0.9544728762746667
288493,288499,6,12.572426101204387,0.47723485918324265
288527,288529,2,12.572543948072916,0.15907679529778493
288559,288571,12,12.572654850087634,0.954452352592528
288767,288773,6,12.573375413543982,0.4771988270975213
288833,288839,6,12.573603945400933,0.47719015375815377
288979,288989,10,12.574109300094525,0.7952849590646413
289127,289129,2,12.574621316933074,0.15905051528723063
289189,289193,4,12.57483573258209,0.3180956065800351
289343,289349,6,12.57536811455452,0.47712320986100604
289489,289511,22,12.575872578727532,1.7493815925913294
289559,289573,14,12.576114354885435,1.1132214295237726
289603,289607,4,12.576266298556066,0.31805942280812366
289759,289763,4,12.576804821979314,0.31804580389206416
290443,290447,4,12.579162622596602,0.3179861903378682
290767,290791,24,12.580277538147133,1.9077480546215997
290791,290803,12,12.580360075056653,0.9538677691581066
290837,290839,2,12.580518251760994,0.1589759626730834
290879,290897,18,12.580662652121557,1.4307672415780537
290923,290959,36,12.580813906328602,2.8615000800457517
291101,291103,2,12.581425564973435,0.15896449807468402
291169,291173,4,12.581659133593865,0.31792309404724967
291367,291371,4,12.58233891993368,0.3179059176082887
291373,291377,4,12.582359512307637,0.317905397321332
291419,291437,18,12.582517373088484,1.4305563399020962
291437,291439,2,12.582579137915493,0.1589499241831379
291743,291751,8,12.583628556716146,0.6357466738582516
291869,291877,8,12.584060350448825,0.6357248596407654
291983,291997,14,12.584450860377535,1.1124839816474914
292183,292223,40,12.585135597277027,3.1783527234028823
292249,292267,18,12.585361457600488,1.4302330577187778
292441,292459,18,12.586018215906261,1.430158425899267
292711,292717,6,12.586941053114924,0.47668452364088604
292807,292819,12,12.587268967887349,0.9533442107747447
292867,292879,12,12.587473860029426,0.9533286927494717
292973,292979,6,12.587835733582468,0.4766506432867483
293177,293179,2,12.58853180117007,0.15887476248930835
293213,293221,8,12.588654586347326,0.6354928515296763
293257,293261,4,12.588804636648561,0.3177426384356772
293431,293441,10,12.58939779691467,0.7943191692974176
293617,293621,4,12.590031475953603,0.31771167591120175
293633,293639,6,12.5900859672265,0.47656545123033456
293677,293681,4,12.590235802918322,0.31770651976770997
293773,293791,18,12.590562639247727,1.4296422261456205
293827,293831,4,12.590746437750628,0.31769363474804524
293893,293899,6,12.590971034498322,0.47653195163108925
294001,294013,12,12.591338447675579,0.9530360930148183
294341,294347,6,12.592494238143875,0.47647430973805205
294523,294529,6,12.593112377496238,0.4764509217532227
294793,294799,6,12.5940286941036,0.47641625612693267
295417,295429,12,12.596143196509516,0.9526725611793051
296221,296237,16,12.598861076344551,1.2699560621429011
296347,296353,6,12.599286343999568,0.4762174488444348
296911,296921,10,12.601187709577156,0.7935759890633007
296929,296941,12,12.601248331967042,0.9522866055705143
297133,297151,18,12.601935128995025,1.428352059882049
297487,297503,16,12.603125805534066,1.269526325998774
297623,297629,6,12.603582863900982,0.4760551078840543
297641,297659,18,12.603643341269025,1.4281584707384802
297691,297707,16,12.603811314769922,1.2694572776768098
297881,297889,8,12.60444935687548,0.6346965086290071
297911,297931,20,12.604550063162323,1.5867285940218838
297931,297953,22,12.604617195053017,1.7453921574575406
298063,298087,24,12.605060152539698,1.903997260589385
298411,298427,16,12.606227009903087,1.2692140152188964
298427,298451,24,12.606280625792168,1.9038129256694902
298559,298579,20,12.606722847225003,1.5864551194129257
298667,298679,12,12.607084519359763,0.9518457643059736
299011,299017,6,12.608235640993772,0.47587943078188566
299909,299933,24,12.611234374290143,1.9030650995534213
300721,300733,12,12.613938203585018,0.9513285863878317
300733,300739,6,12.613978106886023,0.47566278846834015
300739,300743,4,12.61399805793944,0.31710802408775857
300821,300823,2,12.614270682450737,0.15855058531306498
301039,301051,12,12.614995103444103,0.9512488829047425
301057,301073,16,12.615054894573774,1.2683258324053923
301073,301079,6,12.615108039243543,0.47562018346057594
301211,301219,8,12.615566294825344,0.6341372089877124
301319,301331,12,12.615924783203207,0.9511787844500114
301349,301361,12,12.616024340505154,0.9511712783775045
301361,301363,2,12.616064160650835,0.15852804603181603
301577,301579,2,12.61678065226105,0.15851904341711612
301579,301583,4,12.616787284044536,0.31703792018896026
302167,302171,4,12.618735123652286,0.31698898192279873
302261,302273,12,12.619046161528617,0.950943506061822
302417,302429,12,12.619562138638619,0.9509046247538462
302443,302459,16,12.619648108945851,1.2678641957264938
302579,302581,2,12.620097679382267,0.15847737876604903
302941,302959,18,12.621293346059261,1.4261612900091676
303007,303011,4,12.621511186534883,0.31691926116322383
303073,303089,16,12.621728979566367,1.2676551703734726
303421,303431,10,12.622876559058303,0.7922124527807332
303571,303581,10,12.62337079951964,0.792181435435655
303749,303767,18,12.623956981450407,1.4258603721835499
304223,304253,30,12.625516264101709,2.3761404581370966
304393,304411,18,12.626074908647436,1.4256211950455033
304729,304739,10,12.627178136027432,0.7919425775318987
304739,304751,12,12.627210951532104,0.9503286233246937
304849,304867,18,12.627571851028794,1.425452194004622
304937,304943,6,12.627860476876586,0.47513987115924
305267,305281,14,12.628942082477899,1.108564748224191
305353,305363,10,12.629223763394242,0.7918143020780868
305419,305423,4,12.629439883321995,0.3167203008965
305479,305483,4,12.629636315460234,0.3167153748602805
305633,305639,6,12.630140314737812,0.47505410474329746
306023,306029,6,12.631415541508584,0.4750061448206788
306167,306169,2,12.631885983700244,0.158329484811748
306301,306329,28,12.632323557588636,2.2165360056170753
306809,306821,12,12.63398068311668,0.9498194037953616
307147,307163,16,12.635081739329658,1.266315511849539
308027,308041,14,12.637942720451255,1.1077752376060865
308101,308107,6,12.63818293027894,0.4747517924926548
308323,308327,4,12.638903213751348,0.31648315778286285
308989,308999,10,12.641060956540732,0.7910728406721118
309173,309193,20,12.641656269761002,1.5820711758980701
309599,309623,24,12.643033190718333,1.8982786518047894
309779,309781,2,12.64361441899918,0.15818261564467356
309977,309989,12,12.644253380160464,0.949047732531892
310049,310081,32,12.644485628486578,2.5307474689130625
310091,310111,20,12.644621081771527,1.5817002242029996
310117,310127,10,12.644704924611398,0.7908448682369964
310481,310489,8,12.645877986856977,0.6326172060425146
310553,310559,6,12.646109858220937,0.47445420506920094
310781,310789,8,12.646843763045826,0.6325688962313317
311099,311111,12,12.647866468480048,0.9487766201442269
311111,311123,12,12.647905040666291,0.9487737266699023
312413,312427,14,12.652081309398119,1.106537308577098
312451,312469,18,12.652202935864189,1.422677148892138
312563,312581,18,12.652561327840044,1.4226368506425437
312583,312589,6,12.652625312893157,0.4742098854287527
312887,312899,12,12.65359738197381,0.9483469117719109
313273,313289,16,12.654830293845842,1.264339357263522
313373,313381,8,12.655149453310193,0.6321537354825509
313471,313477,6,12.655462130789115,0.4741035876835165
313507,313517,10,12.65557696735448,0.7901654761213466
313589,313597,8,12.655838490312581,0.6321193183781229
313763,313777,14,12.656393202832703,1.1061603235325035
313993,313997,4,12.657125971648268,0.31602750963843823
314213,314219,6,12.657826378868172,0.4740150338937184
314497,314513,16,12.65872981612642,1.263949877468513
314747,314761,14,12.659524420487063,1.1058867248870445
314777,314779,2,12.659619730594455,0.15798262843287525
314927,314933,6,12.660096144918763,0.4739300500816616
315067,315083,16,12.660540593603368,1.2637691006720413
315269,315281,12,12.661181521638305,0.947778845085798
315559,315569,10,12.662100948234553,0.7897583537583687
315779,315803,24,12.662797880809196,1.895315729264907
316033,316037,4,12.663601917496324,0.3158658986645425
316109,316133,24,12.66384236980092,1.8951594073242788
316139,316153,14,12.66393726927082,1.1055013699389644
316259,316271,12,12.664316777116955,0.9475442071760789
316271,316291,20,12.66435471998133,1.5792356138323234
316637,316649,12,12.665511286309448,0.9474548424248124
316661,316663,2,12.66558708001166,0.1579081954405669
316957,316961,4,12.666521396970877,0.31579309540791334
317437,317453,16,12.66803465242915,1.2630214898355943
317459,317483,24,12.668103955118122,1.8945218704416777
317563,317587,24,12.668431502828058,1.894472886769157
317741,317743,2,12.668991864496356,0.15786575770127453
317969,317971,2,12.669709172733683,0.15785681997375078
318007,318023,16,12.669828674098657,1.2628426485915567
318103,318107,4,12.670130508689306,0.3157031411205085
319133,319147,14,12.673363222776382,1.1046791411169692
319589,319591,2,12.674791074259415,0.15779352797867396
319681,319687,6,12.675078902565561,0.47336983431207996
319763,319811,48,12.675335375377722,3.7868820491520614
319897,319901,4,12.675754347963032,0.3155630734231444
319931,319937,6,12.675860626525496,0.4733406414586481
320291,320293,2,12.676985236544967,0.1577662167054071
320389,320401,12,12.677291161502088,0.9465744572027454
320401,320417,16,12.677328615270097,1.2620955475373319
320591,320609,18,12.677921446399237,1.4197910971527854
321323,321329,6,12.680202126731155,0.4731785771262581
321331,321341,10,12.68022702348742,0.7886294134542804
321443,321449,6,12.680575513006703,0.47316464413193926
321509,321547,38,12.680780816047152,2.9966608958268663
321721,321733,12,12.6814399893061,0.946264778299567
321757,321779,22,12.68155188124347,1.7348034535535743
321947,321949,2,12.6821422147058,0.15770206374762655
322037,322039,2,12.682421724757559,0.15769858812499257
322169,322171,2,12.682831531564224,0.15769349257872955
322319,322327,8,12.68329701735359,0.6307508204731158
322891,322901,10,12.685070083951606,0.7883283209173123
323651,323699,48,12.687421053726338,3.7832747724489084
324179,324199,20,12.689051111355381,1.576161985989802
324361,324391,30,12.689612372047945,2.364138408678466
324503,324517,14,12.690050060075842,1.1032265384078657
324697,324707,10,12.69064771875044,0.7879818447111248
324811,324839,28,12.690998753691261,2.206288137240264
324977,324979,2,12.691509689576845,0.15758566545022928
325181,325187,6,12.692137229364695,0.47273362173537814
325537,325541,4,12.693231405445633,0.3151285809131255
325697,325709,12,12.6937227802916,0.9453491467949277
325951,325957,6,12.694502342303187,0.4726455467266005
326351,326353,2,12.695728768253552,0.15753329615871461
326597,326609,12,12.696482273928243,0.9451436816197157
326657,326659,2,12.696665969704064,0.15752166787503635
326707,326737,30,12.696819023744682,2.3627965354075022
326741,326773,32,12.696923087113246,2.5202956480439287
326779,326831,52,12.697039380417332,4.095442917204754
326999,327001,2,12.69771239177074,0.15750868646986996
327263,327277,14,12.698519407964032,1.1024907353545272
327469,327473,4,12.699148673088686,0.3149817442862585
328849,328883,34,12.703353957824767,2.6764585252745268
329027,329053,26,12.703895093249509,2.046616396715655
329711,329717,6,12.705971792167205,0.4722188981797358
329779,329789,10,12.706178012125783,0.7870187235262076
330019,330037,18,12.70690550754282,1.4165525972720265
331081,331099,18,12.710118337412796,1.4161945248783565
331307,331319,12,12.710800716950981,0.9440789976352107
331577,331579,2,12.7116153391622,0.15733641607596163
331819,331841,22,12.712344918510688,1.7306012494961005
331997,331999,2,12.71288121171322,0.15732074945821622
332207,332219,12,12.713513547582917,0.9438775484910252
332263,332273,10,12.713682102973324,0.7865541956300228
332273,332287,14,12.713712199160742,1.1011732671535672
332287,332303,16,12.713754332301473,1.2584795632985653
332509,332513,4,12.714422206380895,0.3146033642010526
332933,332947,14,12.715696547517702,1.10100142353059
333383,333397,14,12.717047258196766,1.10088448330459
333493,333497,4,12.717377154612285,0.3145302644853382
333589,333623,34,12.717664975301984,2.673446742466391
333941,333959,18,12.718719609648383,1.4152367968191746
334049,334057,8,12.719042967785304,0.6289781409074833
334331,334333,2,12.719886799188798,0.15723410369717666
334727,334751,24,12.721070553201878,1.8866336681042326
335173,335207,34,12.722402095419811,2.6724512985044178
335323,335341,18,12.722849525389572,1.4147774021911843
335641,335653,12,12.72379741536224,0.9431146699578575
335653,335663,10,12.723833167208676,0.7859266833026054
335693,335719,26,12.723952330799575,2.0433902394513415
336103,336109,6,12.725172939588267,0.4715063621126814
336157,336163,6,12.725333591717254,0.471500409537815
336463,336491,28,12.726243466597902,2.2001779294487456
336599,336613,14,12.726647589849106,1.1000540323884298
336643,336649,6,12.726778300648677,0.47144688610582486
336703,336727,24,12.726956515118381,1.885761137903657
336757,336761,4,12.727116880990492,0.31428956278184966
336983,336989,6,12.727787762958243,0.4714094948583159
337021,337031,10,12.727900521933087,0.7856755309147577
337261,337277,16,12.728612390291238,1.2570105451717595
337301,337313,12,12.72873098576518,0.9427491250635954
