source,sample,mode,incremental_error_reduction
markov_synthetic,94,7,0.04340875006697335
markov_synthetic,94,8,1.2384032128765706e-16
markov_synthetic,95,1,0.26354277703783036
markov_synthetic,95,2,0.20398775499182475
markov_synthetic,95,3,0.18601691938350856
markov_synthetic,95,4,0.12897250257329532
markov_synthetic,95,5,0.09450644776590962
markov_synthetic,95,6,0.12150303692207035
markov_synthetic,95,7,0.0014705613255601763
markov_synthetic,95,8,-9.24287076666611e-19
markov_synthetic,96,1,0.22098137934691442
markov_synthetic,96,2,0.2072813933211628
markov_synthetic,96,3,0.1888905812563107
markov_synthetic,96,4,0.17869834465188894
markov_synthetic,96,5,0.08940822426614016
markov_synthetic,96,6,0.09880915126008538
markov_synthetic,96,7,0.0159309258974947
markov_synthetic,96,8,1.2067654543935574e-16
markov_synthetic,97,1,0.22658395925647756
markov_synthetic,97,2,0.24859491293077218
markov_synthetic,97,3,0.1611584911447646
markov_synthetic,97,4,0.12200135592566416
markov_synthetic,97,5,0.12134452680167813
markov_synthetic,97,6,0.04164449794395239
markov_synthetic,97,7,0.07867225599669025
markov_synthetic,97,8,-1.6383151419194992e-18
markov_synthetic,98,1,0.17181981651458356
markov_synthetic,98,2,0.19747360801559044
markov_synthetic,98,3,0.16289207771505554
markov_synthetic,98,4,0.17652154346125665
markov_synthetic,98,5,0.10019577190977641
markov_synthetic,98,6,0.09645417163337373
markov_synthetic,98,7,0.09464301075036094
markov_synthetic,98,8,4.857352009000966e-16
markov_synthetic,99,1,0.2557166017294825
markov_synthetic,99,2,0.16936284207671048
markov_synthetic,99,3,0.13930656493196314
markov_synthetic,99,4,0.16623406623343862
markov_synthetic,99,5,0.12667931675229127
markov_synthetic,99,6,0.10445001374107826
markov_synthetic,99,7,0.03825059453503415
markov_synthetic,99,8,5.374831211530686e-16
markov_synthetic,100,1,0.21865557055748175
markov_synthetic,100,2,0.23924547695504506
markov_synthetic,100,3,0.14690534988658827
markov_synthetic,100,4,0.13423662078909748
markov_synthetic,100,5,0.15418135322730386
markov_synthetic,100,6,0.09253493376402741
markov_synthetic,100,7,0.014240694820453573
markov_synthetic,100,8,1.828962135984295e-15
markov_synthetic,101,1,0.2192279986188862
markov_synthetic,101,2,0.21833163390570176
markov_synthetic,101,3,0.1987156640442535
markov_synthetic,101,4,0.10833844305986684
markov_synthetic,101,5,0.1366491998147915
markov_synthetic,101,6,0.08072981492217796
markov_synthetic,101,7,0.03800724563432122
markov_synthetic,101,8,1.1485148205652539e-16
markov_synthetic,102,1,0.22511399633254214
markov_synthetic,102,2,0.22074511448858958
markov_synthetic,102,3,0.13900921635899888
markov_synthetic,102,4,0.13359951036319212
markov_synthetic,102,5,0.20782435508938302
markov_synthetic,102,6,0.03821488494076725
markov_synthetic,102,7,0.035492922426525866
markov_synthetic,102,8,2.451613704852427e-16
markov_synthetic,103,1,0.2112796208757005
markov_synthetic,103,2,0.21872235583985844
markov_synthetic,103,3,0.13580915123613424
markov_synthetic,103,4,0.11551784393718256
markov_synthetic,103,5,0.15132874411537417
markov_synthetic,103,6,0.12513435625671077
markov_synthetic,103,7,0.042207927739037664
markov_synthetic,103,8,2.627205729299757e-16
markov_synthetic,104,1,0.26930361535392655
markov_synthetic,104,2,0.2657437009179386
markov_synthetic,104,3,0.15963649242234057
markov_synthetic,104,4,0.09403378483843186
markov_synthetic,104,5,0.09382475757521923
markov_synthetic,104,6,0.08745958193648774
markov_synthetic,104,7,0.02999806695565404
markov_synthetic,104,8,3.193082920880935e-17
markov_synthetic,105,1,0.24686382696808817
markov_synthetic,105,2,0.2662432258024067
markov_synthetic,105,3,0.18243179505888585
markov_synthetic,105,4,0.09829117948042498
markov_synthetic,105,5,0.14626193965318773
markov_synthetic,105,6,0.038927618248986565
markov_synthetic,105,7,0.020980414788018924
markov_synthetic,105,8,-4.453210693519292e-18
markov_synthetic,106,1,0.23150657830866084
markov_synthetic,106,2,0.20046002406003627
markov_synthetic,106,3,0.1885176562366041
markov_synthetic,106,4,0.1999490507990263
markov_synthetic,106,5,0.09208188402980719
markov_synthetic,106,6,0.044278105874774924
markov_synthetic,106,7,0.043206700691088736
markov_synthetic,106,8,7.16322991344672e-16
markov_synthetic,107,1,0.22885428788049977
markov_synthetic,107,2,0.218342826909125
markov_synthetic,107,3,0.1734559623799211
markov_synthetic,107,4,0.14659107254595366
markov_synthetic,107,5,0.08254321420293886
markov_synthetic,107,6,0.1408362179739338
markov_synthetic,107,7,0.009376418107626539
markov_synthetic,107,8,1.9982203472419745e-17
markov_synthetic,108,1,0.29510112232806895
markov_synthetic,108,2,0.15947363098668443
markov_synthetic,108,3,0.13791840926062887
markov_synthetic,108,4,0.12241680924568177
markov_synthetic,108,5,0.1443508497064297
markov_synthetic,108,6,0.07826435252091343
markov_synthetic,108,7,0.062474825951591116
markov_synthetic,108,8,8.290401792496625e-16
markov_synthetic,109,1,0.23674475932592032
markov_synthetic,109,2,0.2303133100247189
markov_synthetic,109,3,0.18780143998295135
markov_synthetic,109,4,0.13426993140281435
markov_synthetic,109,5,0.07812068838490618
markov_synthetic,109,6,0.11219796136620037
markov_synthetic,109,7,0.020551909512487376
markov_synthetic,109,8,3.121230271389827e-16
markov_synthetic,110,1,0.3502319148553541
markov_synthetic,110,2,0.21917273657004943
markov_synthetic,110,3,0.1400691237940911
markov_synthetic,110,4,0.12321419005140474
markov_synthetic,110,5,0.067514687693999
markov_synthetic,110,6,0.08353398888093155
markov_synthetic,110,7,0.016263358154169436
markov_synthetic,110,8,8.192616803463345e-17
markov_synthetic,111,1,0.2677148859398998
markov_synthetic,111,2,0.18153235041013527
markov_synthetic,111,3,0.15725012565280794
markov_synthetic,111,4,0.12948834894600397
markov_synthetic,111,5,0.1390140403799856
markov_synthetic,111,6,0.055744045273778034
markov_synthetic,111,7,0.06925620339738812
markov_synthetic,111,8,5.2815081626365377e-17
markov_synthetic,112,1,0.20803325771305603
markov_synthetic,112,2,0.2532655572062189
markov_synthetic,112,3,0.22183531111444027
markov_synthetic,112,4,0.11732814272988554
markov_synthetic,112,5,0.13547398412277153
markov_synthetic,112,6,0.06110528964065699
markov_synthetic,112,7,0.002958457472967062
markov_synthetic,112,8,2.9290248131114086e-15
markov_synthetic,113,1,0.2373489498312218
markov_synthetic,113,2,0.19207152303465114
markov_synthetic,113,3,0.20013528056059943
markov_synthetic,113,4,0.18286229952651462
markov_synthetic,113,5,0.12083994944127978
markov_synthetic,113,6,0.04039207345568789
markov_synthetic,113,7,0.026349924150043766
markov_synthetic,113,8,8.62765889751809e-16
markov_synthetic,114,1,0.246559158583448
markov_synthetic,114,2,0.18163061966452687
markov_synthetic,114,3,0.1517804029526928
markov_synthetic,114,4,0.15379310634738308
markov_synthetic,114,5,0.09711775172217985
markov_synthetic,114,6,0.13523512905002708
markov_synthetic,114,7,0.033883831679739414
markov_synthetic,114,8,2.2703773601984897e-15
markov_synthetic,115,1,0.2649908685651
markov_synthetic,115,2,0.22258314092688047
markov_synthetic,115,3,0.20779915909776708
markov_synthetic,115,4,0.09332517492136186
markov_synthetic,115,5,0.15738064566266624
markov_synthetic,115,6,0.04950484265238599
markov_synthetic,115,7,0.00441616817383745
markov_synthetic,115,8,6.161247729575649e-17
markov_synthetic,116,1,0.29313026528287245
markov_synthetic,116,2,0.1717071133578072
markov_synthetic,116,3,0.17452592190514404
markov_synthetic,116,4,0.08637347777811033
markov_synthetic,116,5,0.08867151638993562
markov_synthetic,116,6,0.11778232900064001
markov_synthetic,116,7,0.06780937628548937
markov_synthetic,116,8,2.1684777839558468e-16
markov_synthetic,117,1,0.27743087646072206
markov_synthetic,117,2,0.20432427448015034
markov_synthetic,117,3,0.1594766174503155
markov_synthetic,117,4,0.15689709438955907
markov_synthetic,117,5,0.14079382684899208
markov_synthetic,117,6,0.05513014497434801
markov_synthetic,117,7,0.005947165395912033
markov_synthetic,117,8,1.3576870931666509e-17
markov_synthetic,118,1,0.20196292669286775
markov_synthetic,118,2,0.20727321126689213
markov_synthetic,118,3,0.19411421487541247
markov_synthetic,118,4,0.1791470885588827
markov_synthetic,118,5,0.09450282895445171
markov_synthetic,118,6,0.11956963676492956
markov_synthetic,118,7,0.003430092886562615
markov_synthetic,118,8,7.435999343168998e-17
markov_synthetic,119,1,0.22067832781176833
markov_synthetic,119,2,0.2174882704825023
markov_synthetic,119,3,0.18808154372895114
markov_synthetic,119,4,0.13500983119316104
markov_synthetic,119,5,0.08813631329010288
markov_synthetic,119,6,0.0969245955852413
markov_synthetic,119,7,0.05368111790827215
markov_synthetic,119,8,4.3914229046836216e-17
markov_synthetic,120,1,0.2021905724945291
markov_synthetic,120,2,0.20696209600816573
markov_synthetic,120,3,0.27118981354432103
markov_synthetic,120,4,0.1253729248520089
markov_synthetic,120,5,0.07013694872422233
markov_synthetic,120,6,0.07572055734875444
markov_synthetic,120,7,0.04842708702799635
markov_synthetic,120,8,1.4147481652346777e-15
markov_synthetic,121,1,0.19432030507817755
markov_synthetic,121,2,0.19529066751456636
markov_synthetic,121,3,0.1432136411653106
markov_synthetic,121,4,0.1368195880684941
markov_synthetic,121,5,0.13416243284468962
markov_synthetic,121,6,0.14547044892282374
markov_synthetic,121,7,0.05072291640593664
markov_synthetic,121,8,4.246468997491005e-16
markov_synthetic,122,1,0.19766506133551465
markov_synthetic,122,2,0.19214479435664455
markov_synthetic,122,3,0.18436065505521188
markov_synthetic,122,4,0.21422635330385673
markov_synthetic,122,5,0.07189611199966595
markov_synthetic,122,6,0.12657605982949574
markov_synthetic,122,7,0.01313096411960686
markov_synthetic,122,8,7.008192854718425e-18
markov_synthetic,123,1,0.26474224515532474
markov_synthetic,123,2,0.16899338015467824
markov_synthetic,123,3,0.20175877384371316
markov_synthetic,123,4,0.11918836600491223
markov_synthetic,123,5,0.09055961862978279
markov_synthetic,123,6,0.07382221446551805
markov_synthetic,123,7,0.08093540174606956
markov_synthetic,123,8,2.757546974634254e-17
markov_synthetic,124,1,0.2382139364357576
markov_synthetic,124,2,0.21820189572786963
markov_synthetic,124,3,0.1275629953401481
markov_synthetic,124,4,0.09031927229586983
markov_synthetic,124,5,0.10711359042034466
markov_synthetic,124,6,0.18753099577753854
markov_synthetic,124,7,0.03105731400247004
markov_synthetic,124,8,1.8063404076434133e-16
markov_synthetic,125,1,0.2705573763130975
markov_synthetic,125,2,0.18613661752005228
markov_synthetic,125,3,0.15085082552404044
markov_synthetic,125,4,0.13783619996541713
markov_synthetic,125,5,0.13172687589015997
markov_synthetic,125,6,0.09933597402106478
markov_synthetic,125,7,0.023556130766166968
markov_synthetic,125,8,1.5587211412417854e-16
markov_synthetic,126,1,0.22846331768521788
markov_synthetic,126,2,0.20223813802903534
markov_synthetic,126,3,0.147075720140168
markov_synthetic,126,4,0.1736113278655797
markov_synthetic,126,5,0.18394024043696022
markov_synthetic,126,6,0.058782708652840625
markov_synthetic,126,7,0.005888547190196366
markov_synthetic,126,8,9.394913290046226e-16
markov_synthetic,127,1,0.19673494799197566
markov_synthetic,127,2,0.16002626564097822
markov_synthetic,127,3,0.2054507096816653
markov_synthetic,127,4,0.12318333458725922
markov_synthetic,127,5,0.1624589166132079
markov_synthetic,127,6,0.140813800266951
markov_synthetic,127,7,0.01133202521796117
markov_synthetic,127,8,6.754850720748877e-16
markov_synthetic,128,1,0.23924549127190675
markov_synthetic,128,2,0.26878145617024485
markov_synthetic,128,3,0.14955211610148855
markov_synthetic,128,4,0.18410097648403131
markov_synthetic,128,5,0.10706676420586571
markov_synthetic,128,6,0.023432368085382165
markov_synthetic,128,7,0.027820827681079557
markov_synthetic,128,8,6.639762572964929e-17
markov_synthetic,129,1,0.25031209106165664
markov_synthetic,129,2,0.19399905814172047
markov_synthetic,129,3,0.16111686766005767
markov_synthetic,129,4,0.1162614089218928
markov_synthetic,129,5,0.08066262789324843
markov_synthetic,129,6,0.12228147196795122
markov_synthetic,129,7,0.07536647435347095
markov_synthetic,129,8,1.4567225097087404e-16
markov_synthetic,130,1,0.2654593418484026
markov_synthetic,130,2,0.19653457125933582
markov_synthetic,130,3,0.20921803394381017
markov_synthetic,130,4,0.15716473084886637
markov_synthetic,130,5,0.09659812389134573
markov_synthetic,130,6,0.05068514686167046
markov_synthetic,130,7,0.02434005134656567
markov_synthetic,130,8,2.6568419270431936e-16
markov_synthetic,131,1,0.2563580616066955
markov_synthetic,131,2,0.2452181913608215
markov_synthetic,131,3,0.15686129478678312
markov_synthetic,131,4,0.12425377904960014
markov_synthetic,131,5,0.12975668176632094
markov_synthetic,131,6,0.08253282650522126
markov_synthetic,131,7,0.005019164924555568
markov_synthetic,131,8,2.5527056666309037e-16
markov_synthetic,132,1,0.18245380633338315
markov_synthetic,132,2,0.19455630073337715
markov_synthetic,132,3,0.24848116763535683
markov_synthetic,132,4,0.13298564850587882
markov_synthetic,132,5,0.14883287530372596
markov_synthetic,132,6,0.078711388927387
markov_synthetic,132,7,0.013978812560890024
markov_synthetic,132,8,3.5489762031687156e-17
markov_synthetic,133,1,0.17557322306137413
markov_synthetic,133,2,0.16377033172215438
markov_synthetic,133,3,0.16661738331347004
markov_synthetic,133,4,0.16815148358780407
markov_synthetic,133,5,0.14621928807045173
markov_synthetic,133,6,0.13620737704606833
markov_synthetic,133,7,0.043460913198676496
markov_synthetic,133,8,1.0361283999978011e-16
markov_synthetic,134,1,0.16449389460687158
markov_synthetic,134,2,0.17721151745028163
markov_synthetic,134,3,0.19760286849770026
markov_synthetic,134,4,0.22180461155532602
markov_synthetic,134,5,0.11974322895308427
markov_synthetic,134,6,0.08503417436061905
markov_synthetic,134,7,0.034109704576115674
markov_synthetic,134,8,4.660175022478945e-16
markov_synthetic,135,1,0.24032754679745438
markov_synthetic,135,2,0.2079452517332282
markov_synthetic,135,3,0.21031742935640285
markov_synthetic,135,4,0.12302873825432231
markov_synthetic,135,5,0.14046357701410933
markov_synthetic,135,6,0.05712390544309618
markov_synthetic,135,7,0.020793551401384138
markov_synthetic,135,8,8.402802406463359e-16
markov_synthetic,136,1,0.30622232858573106
markov_synthetic,136,2,0.21581832102723636
markov_synthetic,136,3,0.16541818552051646
markov_synthetic,136,4,0.10044663038585325
markov_synthetic,136,5,0.09758318602227078
markov_synthetic,136,6,0.10401996023269393
markov_synthetic,136,7,0.010491388225697024
markov_synthetic,136,8,-2.5675083894598157e-18
markov_synthetic,137,1,0.2552078541330536
markov_synthetic,137,2,0.218898461636725
markov_synthetic,137,3,0.14750539706937177
markov_synthetic,137,4,0.11449712972604398
markov_synthetic,137,5,0.07631626175005646
markov_synthetic,137,6,0.1363586628327339
markov_synthetic,137,7,0.05121623285201207
markov_synthetic,137,8,2.133782041865508e-15
markov_synthetic,138,1,0.26364987208245105
markov_synthetic,138,2,0.20152599839601848
markov_synthetic,138,3,0.1725934163245032
markov_synthetic,138,4,0.1793626654708603
markov_synthetic,138,5,0.06588040391590068
markov_synthetic,138,6,0.04197301761076426
markov_synthetic,138,7,0.07501462619950107
markov_synthetic,138,8,1.5092463253891298e-16
markov_synthetic,139,1,0.27589871357377194
markov_synthetic,139,2,0.2456981944168991
markov_synthetic,139,3,0.22086829583095324
markov_synthetic,139,4,0.11108932149658093
markov_synthetic,139,5,0.089541924317813
markov_synthetic,139,6,0.0556295865577421
markov_synthetic,139,7,0.001273963806237075
markov_synthetic,139,8,1.9112520586275407e-15
markov_synthetic,140,1,0.24226450449999937
markov_synthetic,140,2,0.22052235727128744
markov_synthetic,140,3,0.15903438212627502
markov_synthetic,140,4,0.15961179275118445
markov_synthetic,140,5,0.07745240972222273
markov_synthetic,140,6,0.06916534279560242
markov_synthetic,140,7,0.0719492108334276
markov_synthetic,140,8,1.0127013278359169e-17
markov_synthetic,141,1,0.23233864627032708
markov_synthetic,141,2,0.25932971404077165
markov_synthetic,141,3,0.18497106197790997
markov_synthetic,141,4,0.14716805531390634
markov_synthetic,141,5,0.11307402685931277
markov_synthetic,141,6,0.03271635669042616
markov_synthetic,141,7,0.030402138847345234
markov_synthetic,141,8,5.59606890974741e-17
markov_synthetic,142,1,0.36388950521979135
markov_synthetic,142,2,0.12874873282923993
markov_synthetic,142,3,0.1326259207910111
markov_synthetic,142,4,0.14998756681189435
markov_synthetic,142,5,0.06659302144303206
markov_synthetic,142,6,0.06957706350330994
markov_synthetic,142,7,0.08857818940172034
markov_synthetic,142,8,1.4998710970186858e-16
markov_synthetic,143,1,0.231064161222021
markov_synthetic,143,2,0.18679689780389075
markov_synthetic,143,3,0.14433102402242193
markov_synthetic,143,4,0.11846535842057732
markov_synthetic,143,5,0.12835149006902508
markov_synthetic,143,6,0.181107468968896
markov_synthetic,143,7,0.009883599493166981
markov_synthetic,143,8,1.3182436425329014e-16
markov_synthetic,144,1,0.24809344753644602
markov_synthetic,144,2,0.19067650967310135
markov_synthetic,144,3,0.2527019728492154
markov_synthetic,144,4,0.1386227228457265
markov_synthetic,144,5,0.11545370210409908
markov_synthetic,144,6,0.02943761847101647
markov_synthetic,144,7,0.02501402652039384
markov_synthetic,144,8,1.828596049141919e-16
markov_synthetic,145,1,0.270631783001678
markov_synthetic,145,2,0.20125726065399718
markov_synthetic,145,3,0.21739015600026101
markov_synthetic,145,4,0.14667120891681606
markov_synthetic,145,5,0.055581641180445354
markov_synthetic,145,6,0.07919072083167598
markov_synthetic,145,7,0.029277229415124985
markov_synthetic,145,8,5.070141307138522e-16
markov_synthetic,146,1,0.2279432393798887
markov_synthetic,146,2,0.21368274593707526
markov_synthetic,146,3,0.21763874370845104
markov_synthetic,146,4,0.18953665355426202
markov_synthetic,146,5,0.05158408666281682
markov_synthetic,146,6,0.04776867912673113
markov_synthetic,146,7,0.051845851630774
markov_synthetic,146,8,2.7239423009304595e-16
markov_synthetic,147,1,0.1954624245045533
markov_synthetic,147,2,0.19337788951058388
markov_synthetic,147,3,0.2451982944216174
markov_synthetic,147,4,0.1712403459264923
markov_synthetic,147,5,0.09962171890037495
markov_synthetic,147,6,0.09415295074243989
markov_synthetic,147,7,0.0009463759939372028
markov_synthetic,147,8,1.697684875397496e-16
markov_synthetic,148,1,0.1868510940651431
markov_synthetic,148,2,0.17568731742434918
markov_synthetic,148,3,0.21150787063349147
markov_synthetic,148,4,0.1489875480638611
markov_synthetic,148,5,0.1791989737213036
markov_synthetic,148,6,0.09193315906292968
markov_synthetic,148,7,0.0058340370289188094
markov_synthetic,148,8,1.6781979120384165e-16
markov_synthetic,149,1,0.18856208765827698
markov_synthetic,149,2,0.23324685342468587
markov_synthetic,149,3,0.1847490379494789
markov_synthetic,149,4,0.14097964895558318
markov_synthetic,149,5,0.1550652098175572
markov_synthetic,149,6,0.06031538160997064
markov_synthetic,149,7,0.037081780584444154
markov_synthetic,149,8,2.3672481211940336e-16
block_bootstrap,0,1,0.20970288885063704
block_bootstrap,0,2,0.20039125681056413
block_bootstrap,0,3,0.16957841872933221
block_bootstrap,0,4,0.1474557100475738
block_bootstrap,0,5,0.11294028984245136
block_bootstrap,0,6,0.1320408638461214
block_bootstrap,0,7,0.027890571873319083
block_bootstrap,0,8,5.256188467828306e-18
block_bootstrap,1,1,0.22628974004593438
block_bootstrap,1,2,0.23488068642590365
block_bootstrap,1,3,0.1373238380174177
block_bootstrap,1,4,0.16929984830404518
block_bootstrap,1,5,0.18916923549990183
block_bootstrap,1,6,0.016508451429345
block_bootstrap,1,7,0.02652820027745168
block_bootstrap,1,8,2.310548721805758e-17
block_bootstrap,2,1,0.2163343456440252
block_bootstrap,2,2,0.21034625361767534
block_bootstrap,2,3,0.1703158311730124
block_bootstrap,2,4,0.16505687440107117
block_bootstrap,2,5,0.15241149164147275
block_bootstrap,2,6,0.06914444312601188
block_bootstrap,2,7,0.01639076039672858
block_bootstrap,2,8,2.6515390061075117e-17
block_bootstrap,3,1,0.21644753979690823
block_bootstrap,3,2,0.19991729069566366
block_bootstrap,3,3,0.19511763514492192
block_bootstrap,3,4,0.1640933962453623
block_bootstrap,3,5,0.14754140586918157
block_bootstrap,3,6,0.037016083711265704
block_bootstrap,3,7,0.03986664853669539
block_bootstrap,3,8,6.076430696277649e-17
block_bootstrap,4,1,0.24790103413224918
block_bootstrap,4,2,0.21792481724409996
block_bootstrap,4,3,0.19561411010035157
block_bootstrap,4,4,0.1481730902141698
block_bootstrap,4,5,0.10082789884108621
block_bootstrap,4,6,0.06671553216819542
block_bootstrap,4,7,0.022843517299846745
block_bootstrap,4,8,5.576860414157435e-17
block_bootstrap,5,1,0.2614459291503676
block_bootstrap,5,2,0.2203199876400841
block_bootstrap,5,3,0.13992183241195827
block_bootstrap,5,4,0.13848508894918735
block_bootstrap,5,5,0.15448212914251014
block_bootstrap,5,6,0.06439590608819828
block_bootstrap,5,7,0.020949126617693003
block_bootstrap,5,8,3.181652192781752e-18
block_bootstrap,6,1,0.24680307084451236
block_bootstrap,6,2,0.1822860955316311
block_bootstrap,6,3,0.14113234666694302
block_bootstrap,6,4,0.15008589858537202
block_bootstrap,6,5,0.1708447489229507
block_bootstrap,6,6,0.10766849186639424
block_bootstrap,6,7,0.001179347582195476
block_bootstrap,6,8,4.237620448793253e-16
block_bootstrap,7,1,0.16941942259609355
block_bootstrap,7,2,0.20135150442414762
block_bootstrap,7,3,0.1980530989407039
block_bootstrap,7,4,0.19898060252828303
block_bootstrap,7,5,0.11798681089225958
block_bootstrap,7,6,0.0898713687618001
block_bootstrap,7,7,0.024337191856711148
block_bootstrap,7,8,1.1616891262442651e-17
block_bootstrap,8,1,0.21466217446475
block_bootstrap,8,2,0.18790256208628664
block_bootstrap,8,3,0.1617919151985217
block_bootstrap,8,4,0.15968006476140234
block_bootstrap,8,5,0.15035772822440802
block_bootstrap,8,6,0.09553530470355809
block_bootstrap,8,7,0.03007025056107236
block_bootstrap,8,8,9.78358366157804e-19
block_bootstrap,9,1,0.22913994582865604
block_bootstrap,9,2,0.17684743055239405
block_bootstrap,9,3,0.17481902771566243
block_bootstrap,9,4,0.14876479159670414
block_bootstrap,9,5,0.19447674285772149
block_bootstrap,9,6,0.02425210522952361
block_bootstrap,9,7,0.05169995621933696
block_bootstrap,9,8,-1.909546030085053e-18
block_bootstrap,10,1,0.2190248315172858
block_bootstrap,10,2,0.18655189979437325
block_bootstrap,10,3,0.17357016546906046
block_bootstrap,10,4,0.16043981428596277
block_bootstrap,10,5,0.1309188016932481
block_bootstrap,10,6,0.10014492771053615
block_bootstrap,10,7,0.02934955952953272
block_bootstrap,10,8,8.014438071482094e-18
block_bootstrap,11,1,0.23051951878437282
block_bootstrap,11,2,0.22206315671837962
block_bootstrap,11,3,0.17154864646258317
block_bootstrap,11,4,0.17879883089634724
block_bootstrap,11,5,0.10275106699980813
block_bootstrap,11,6,0.05157104570748154
block_bootstrap,11,7,0.042747734431026446
block_bootstrap,11,8,7.232169818213517e-17
block_bootstrap,12,1,0.21473370195772512
block_bootstrap,12,2,0.19291888230478837
block_bootstrap,12,3,0.1445977351921277
block_bootstrap,12,4,0.16244508424190962
block_bootstrap,12,5,0.14173923255750745
block_bootstrap,12,6,0.06835012953589133
block_bootstrap,12,7,0.07521523421004933
block_bootstrap,12,8,7.438879704179254e-17
block_bootstrap,13,1,0.23101220236236875
block_bootstrap,13,2,0.20660033942454314
block_bootstrap,13,3,0.17454538705653266
block_bootstrap,13,4,0.1600025640178923
block_bootstrap,13,5,0.09653097226766486
block_bootstrap,13,6,0.06104076511143061
block_bootstrap,13,7,0.07026776975956675
block_bootstrap,13,8,1.1708948028982867e-16
block_bootstrap,14,1,0.2238580570381824
block_bootstrap,14,2,0.20325625591109764
block_bootstrap,14,3,0.17396986930208064
block_bootstrap,14,4,0.1672009681867864
block_bootstrap,14,5,0.1168775673405804
block_bootstrap,14,6,0.08203280629177558
block_bootstrap,14,7,0.03280447592949606
block_bootstrap,14,8,1.7284975970140952e-16
block_bootstrap,15,1,0.2248061380149926
block_bootstrap,15,2,0.24647390943125058
block_bootstrap,15,3,0.15533780879123193
block_bootstrap,15,4,0.17751234064010143
block_bootstrap,15,5,0.12545816003881466
block_bootstrap,15,6,0.06511471905632953
block_bootstrap,15,7,0.0052969240272782055
block_bootstrap,15,8,9.360524439102662e-18
block_bootstrap,16,1,0.2427803619060238
block_bootstrap,16,2,0.178139569282877
block_bootstrap,16,3,0.158485382951778
block_bootstrap,16,4,0.11870868299479415
block_bootstrap,16,5,0.15603845395390262
block_bootstrap,16,6,0.06489576740040433
block_bootstrap,16,7,0.08095178151021745
block_bootstrap,16,8,1.9667484156475216e-18
block_bootstrap,17,1,0.20480600884486666
block_bootstrap,17,2,0.2079976742316958
block_bootstrap,17,3,0.15240857656214946
block_bootstrap,17,4,0.1917925241906069
block_bootstrap,17,5,0.12289818094914733
block_bootstrap,17,6,0.09948039358811894
block_bootstrap,17,7,0.020616641633413767
block_bootstrap,17,8,1.1098270757570657e-16
block_bootstrap,18,1,0.23555655307390477
block_bootstrap,18,2,0.20091890625401987
block_bootstrap,18,3,0.13967050633592504
block_bootstrap,18,4,0.1774285493810524
block_bootstrap,18,5,0.20192603684677712
block_bootstrap,18,6,0.036091185068140096
block_bootstrap,18,7,0.008408263040179468
block_bootstrap,18,8,-3.4461647158578112e-18
block_bootstrap,19,1,0.21854069615846072
block_bootstrap,19,2,0.19868139833815912
block_bootstrap,19,3,0.18120407358363733
block_bootstrap,19,4,0.19324824787595368
block_bootstrap,19,5,0.06938940037880975
block_bootstrap,19,6,0.048832694863531714
block_bootstrap,19,7,0.09010348880144668
block_bootstrap,19,8,-2.512266229412211e-19
block_bootstrap,20,1,0.2150358071782883
block_bootstrap,20,2,0.1473270119048703
block_bootstrap,20,3,0.16489529869849073
block_bootstrap,20,4,0.18504608222649122
block_bootstrap,20,5,0.20443182518205222
block_bootstrap,20,6,0.07704971691301614
block_bootstrap,20,7,0.0062142578967904925
block_bootstrap,20,8,1.3836297285835032e-19
block_bootstrap,21,1,0.21010359359491348
block_bootstrap,21,2,0.18729836691767088
block_bootstrap,21,3,0.17301199097360748
block_bootstrap,21,4,0.20577200284792102
block_bootstrap,21,5,0.13984397793403477
block_bootstrap,21,6,0.04938840921095935
block_bootstrap,21,7,0.03458165852089135
block_bootstrap,21,8,6.645310716367227e-17
block_bootstrap,22,1,0.2614993419960393
block_bootstrap,22,2,0.19930418189246135
block_bootstrap,22,3,0.12647380667426655
block_bootstrap,22,4,0.15393910562137775
block_bootstrap,22,5,0.1345929666588455
block_bootstrap,22,6,0.0911511934896847
block_bootstrap,22,7,0.03303940366732395
block_bootstrap,22,8,-5.877491514383446e-18
block_bootstrap,23,1,0.19053725457597948
block_bootstrap,23,2,0.1953936881308871
block_bootstrap,23,3,0.17640438045047413
block_bootstrap,23,4,0.1615170397189274
block_bootstrap,23,5,0.17938973146036535
block_bootstrap,23,6,0.06663905599290593
block_bootstrap,23,7,0.03011884967045967
block_bootstrap,23,8,5.2262651279063116e-17
block_bootstrap,24,1,0.21226320827537348
block_bootstrap,24,2,0.2227061913206838
block_bootstrap,24,3,0.14180930371505363
block_bootstrap,24,4,0.18607755708245785
block_bootstrap,24,5,0.09742821476367752
block_bootstrap,24,6,0.1314400011180077
block_bootstrap,24,7,0.008275523724745073
block_bootstrap,24,8,1.6373783345135104e-18
block_bootstrap,25,1,0.2013704918700625
block_bootstrap,25,2,0.1955909182530401
block_bootstrap,25,3,0.17977856842888879
block_bootstrap,25,4,0.17368381299809324
block_bootstrap,25,5,0.12395946563471363
block_bootstrap,25,6,0.0506831862456809
block_bootstrap,25,7,0.07493355656951992
block_bootstrap,25,8,4.50051607997109e-17
block_bootstrap,26,1,0.1913708455133427
block_bootstrap,26,2,0.210275649219145
block_bootstrap,26,3,0.15172276179973
block_bootstrap,26,4,0.168410074197878
block_bootstrap,26,5,0.14908644929961654
block_bootstrap,26,6,0.08862959335435573
