candidate,bin_left,bin_right,score,scenario,kind,stage
98573,93751,100001,0.7971340955950537,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
152381,150000,156250,0.7971319419164247,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
172171,168750,175000,0.7971264142945711,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
97081,93751,100001,0.7970955852600229,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146977,143750,150000,0.7970643315092751,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
159673,156250,162500,0.797038619803194,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
29027,25001,31251,0.7969690240048961,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
91159,87501,93751,0.7969585496597226,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
9787,6251,12501,0.7969222471742499,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
167023,162500,168750,0.7969127934168784,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
27793,25001,31251,0.7968906753107637,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
15973,12501,18751,0.7968338455485479,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21997,18751,25001,0.7967836434711874,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
78439,75001,81251,0.7967382093785665,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
123217,118750,125000,0.7967021875878295,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
90227,87501,93751,0.7966204574860581,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
198323,193750,200000,0.7966151019436575,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
9011,6251,12501,0.796591226325825,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
141397,137500,143750,0.796578356792745,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
122963,118750,125000,0.796556911274027,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
47149,43751,50001,0.7965558872951828,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
65053,62501,68751,0.7965437625431079,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178907,175000,181250,0.7965219084907246,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
108271,106250,112500,0.7964097500228539,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71719,68751,75001,0.7964012633284394,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
123631,118750,125000,0.7963748871508822,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
59053,56251,62501,0.7962259577848849,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
84059,81251,87501,0.7961476603708212,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
2027,2,6251,0.7961412874273393,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
15359,12501,18751,0.7961182040353444,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
128389,125000,131250,0.796080517761238,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178639,175000,181250,0.7960616292849654,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
17383,12501,18751,0.7960282493577697,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
4801,2,6251,0.7960244895372836,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
70249,68751,75001,0.7960195158958485,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
114833,112500,118750,0.7959991545907399,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146987,143750,150000,0.7959449134761635,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
167441,162500,168750,0.7958996611905893,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
97829,93751,100001,0.7958968646872613,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
35099,31251,37501,0.79582404190406,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
157559,156250,162500,0.7957956019954846,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
145799,143750,150000,0.7957776457325674,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
185467,181250,187500,0.795764336914696,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
85193,81251,87501,0.7957177084029715,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
73517,68751,75001,0.7956670012027858,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
82847,81251,87501,0.7956321123381903,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
72707,68751,75001,0.7955566699763196,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
77573,75001,81251,0.7955052533782313,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
1783,2,6251,0.7954888945339984,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
42293,37501,43751,0.7954740336144506,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
103067,100001,106250,0.7954112841227142,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
34033,31251,37501,0.7952634759539047,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
4493,2,6251,0.7952586752615433,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
70709,68751,75001,0.7952243008918973,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3593,2,6251,0.7952237206556516,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121787,118750,125000,0.7951756394441133,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
190787,187500,193750,0.7951436913733658,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
14633,12501,18751,0.7950904492133176,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146369,143750,150000,0.7950776078977634,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
129221,125000,131250,0.7950359881939859,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3877,2,6251,0.7950191665832069,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
170809,168750,175000,0.7949936303794245,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
189817,187500,193750,0.7949475172823871,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
115163,112500,118750,0.7948472101862479,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178441,175000,181250,0.794822646064183,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3539,2,6251,0.794760085053797,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
196523,193750,200000,0.7947069498075855,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
41513,37501,43751,0.7946893619703228,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
195413,193750,200000,0.7946868508789608,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
38933,37501,43751,0.7946458827605625,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
141161,137500,143750,0.7946108475446322,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
27197,25001,31251,0.7945718646576373,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
101399,100001,106250,0.7945347147545535,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
190639,187500,193750,0.7945226273124997,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
126757,125000,131250,0.7945041613746107,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
195479,193750,200000,0.794431592459466,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71867,68751,75001,0.7943456518934356,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
134263,131250,137500,0.7942819832426704,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
190097,187500,193750,0.7942338143110264,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
122203,118750,125000,0.7941765259380871,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
91291,87501,93751,0.7941736590428803,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
54709,50001,56251,0.7941734025855082,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
33091,31251,37501,0.7941334159838911,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
171877,168750,175000,0.7941172017399682,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
173699,168750,175000,0.794096422286635,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
67261,62501,68751,0.7939553137425511,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
4001,2,6251,0.7939457148054667,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
65029,62501,68751,0.7938461705515824,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
8297,6251,12501,0.7937386074238008,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
122207,118750,125000,0.7937284065276797,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
115153,112500,118750,0.793725277398839,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146743,143750,150000,0.7936771914867249,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
41227,37501,43751,0.7934913624541675,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
77489,75001,81251,0.7934833801870006,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
39119,37501,43751,0.7933773113441891,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
10427,6251,12501,0.7933768862741246,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
48437,43751,50001,0.7932901621241075,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
172663,168750,175000,0.7932575186647656,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
120391,118750,125000,0.793248331333449,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121061,118750,125000,0.7931066411125371,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
83719,81251,87501,0.7930516645174687,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
135841,131250,137500,0.7930105611350667,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
151703,150000,156250,0.7929384949479094,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
153271,150000,156250,0.7929088654797061,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
59023,56251,62501,0.7928645910028101,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
109111,106250,112500,0.792827118402179,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
191699,187500,193750,0.7927518496413917,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3557,2,6251,0.7927238169790514,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
153911,150000,156250,0.7926539479362023,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
134887,131250,137500,0.7926519467934262,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146099,143750,150000,0.7925865080320698,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
59219,56251,62501,0.7925590320595086,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
66239,62501,68751,0.7924916405496688,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
72229,68751,75001,0.7924330437054119,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
115061,112500,118750,0.792394511169044,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
17041,12501,18751,0.7923682588901702,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
40013,37501,43751,0.7923171370333112,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
126641,125000,131250,0.7922962492983718,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
109279,106250,112500,0.7922861666957474,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71483,68751,75001,0.7922249714619034,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
90863,87501,93751,0.7921861621484356,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
65983,62501,68751,0.7921748721157151,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
70621,68751,75001,0.7921690832413362,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
2297,2,6251,0.7921312007892982,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21499,18751,25001,0.7919856830436792,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
73141,68751,75001,0.7919645518189107,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
104473,100001,106250,0.7918846590796362,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
77267,75001,81251,0.7918727850433908,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146063,143750,150000,0.7918460143156386,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
154213,150000,156250,0.7918148194280964,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
103699,100001,106250,0.7917990364697067,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
34631,31251,37501,0.7917854153769144,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
102551,100001,106250,0.7917408317119415,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
14951,12501,18751,0.7917195882718209,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
103963,100001,106250,0.7917071664687105,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
159539,156250,162500,0.7916282751629347,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
177301,175000,181250,0.7916142280307065,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178951,175000,181250,0.7916000939957528,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
153133,150000,156250,0.7914967718379006,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
9377,6251,12501,0.7914530677971979,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
134513,131250,137500,0.791403500685882,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
159931,156250,162500,0.7913766013842407,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
115979,112500,118750,0.7913633100083728,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
152563,150000,156250,0.7913602502996234,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
185177,181250,187500,0.7911697606849195,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
164173,162500,168750,0.7911687389322588,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
120079,118750,125000,0.791148938221478,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
127297,125000,131250,0.7911327892062234,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3911,2,6251,0.791119962576709,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
64007,62501,68751,0.7911032202797245,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71473,68751,75001,0.7911020937152904,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
96293,93751,100001,0.7910966721480769,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
140057,137500,143750,0.7910622403019465,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
97459,93751,100001,0.7910376375121732,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
153941,150000,156250,0.7909925068767142,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
179969,175000,181250,0.790988476292815,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21227,18751,25001,0.7909811680415213,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
34757,31251,37501,0.7909569517306833,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
79829,75001,81251,0.7909160329960797,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
196927,193750,200000,0.7908143495368498,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
84443,81251,87501,0.7908015130321755,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
108887,106250,112500,0.7907254791327548,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
45181,43751,50001,0.7907097923293351,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
29587,25001,31251,0.7905832509069222,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
139201,137500,143750,0.7905770069061978,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
58771,56251,62501,0.7905645887555164,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
22859,18751,25001,0.7905536711326727,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
146051,143750,150000,0.7905021725559334,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
72287,68751,75001,0.7904522892662869,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
134951,131250,137500,0.7903284589031179,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
92369,87501,93751,0.7902841520511377,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
126719,125000,131250,0.7902405959060522,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
83407,81251,87501,0.790170781176175,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
47791,43751,50001,0.7901266015649907,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
23279,18751,25001,0.7901092778311367,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
41911,37501,43751,0.7901060239800293,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
196663,193750,200000,0.7900998804020642,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
177019,175000,181250,0.7900939326018065,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178939,175000,181250,0.7900783391090792,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
197683,193750,200000,0.7900203946763301,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
8263,6251,12501,0.7899923699331187,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
147703,143750,150000,0.789965795322787,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
59393,56251,62501,0.7899646305972668,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
16651,12501,18751,0.7897988712801912,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
167087,162500,168750,0.7897374783831914,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
70991,68751,75001,0.7897233136442694,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
177763,175000,181250,0.7896770762808363,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
139133,137500,143750,0.7896586153398424,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21871,18751,25001,0.7896575237897834,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
8623,6251,12501,0.7896379263983314,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
177533,175000,181250,0.7895776678786691,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
160201,156250,162500,0.7895669355869833,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
196477,193750,200000,0.789548196729821,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
29927,25001,31251,0.7894976115394793,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
145021,143750,150000,0.7894542344509858,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
178489,175000,181250,0.7894450682349499,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
95317,93751,100001,0.789405851910007,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
197741,193750,200000,0.7893773653827761,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
109253,106250,112500,0.7893713534171812,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
20021,18751,25001,0.7893609510011278,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
191441,187500,193750,0.7893566234858558,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
152293,150000,156250,0.7892815698105944,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
196303,193750,200000,0.7891725618010946,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
35899,31251,37501,0.7891604711990531,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
117023,112500,118750,0.7891295388796192,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
171049,168750,175000,0.7890741765963092,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
59999,56251,62501,0.7890365498893651,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
89753,87501,93751,0.788993315228618,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
127277,125000,131250,0.7888970602529797,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
10103,6251,12501,0.7888812196926944,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
163741,162500,168750,0.7888424430667123,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
35027,31251,37501,0.7888357116142154,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21863,18751,25001,0.7887532617828751,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
122021,118750,125000,0.7887146607440237,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
23743,18751,25001,0.7886702094889124,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
191491,187500,193750,0.7886529941792553,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
164789,162500,168750,0.7886090053864975,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
39979,37501,43751,0.7885147486844118,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
151253,150000,156250,0.7884966205097762,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121553,118750,125000,0.7884913446142495,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
140797,137500,143750,0.7884324692897611,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
185491,181250,187500,0.7884288974099197,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
171491,168750,175000,0.7884121428788383,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121019,118750,125000,0.7884048889993334,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
73583,68751,75001,0.7882989440591547,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
129641,125000,131250,0.7882753343103545,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
103421,100001,106250,0.7882215315826706,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
115309,112500,118750,0.7881084627330381,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
9613,6251,12501,0.7880098950074845,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
89909,87501,93751,0.7879947290612783,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
167113,162500,168750,0.7879414489791385,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
140449,137500,143750,0.7879413733268844,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
29611,25001,31251,0.7879196062845214,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
128981,125000,131250,0.7878953587304055,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
89041,87501,93751,0.787873389617109,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
98443,93751,100001,0.7878665067721923,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
126601,125000,131250,0.7878219593195387,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
14717,12501,18751,0.7877999345024321,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
77153,75001,81251,0.7877897850264682,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121721,118750,125000,0.7877733986456619,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
21187,18751,25001,0.7877317176796971,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
70921,68751,75001,0.7877057168516912,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
11083,6251,12501,0.7874862553491357,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
176651,175000,181250,0.7874264970257929,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
60013,56251,62501,0.7874079923264875,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
170741,168750,175000,0.7873821402347886,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
191459,187500,193750,0.7873406789113864,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
66571,62501,68751,0.787245501515849,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
20873,18751,25001,0.7872435751816235,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
8237,6251,12501,0.7871305546665384,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
121007,118750,125000,0.7870600583190789,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
152539,150000,156250,0.7870062080371392,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
42209,37501,43751,0.7869960732157841,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3947,2,6251,0.7869906948526428,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
173357,168750,175000,0.7868562101762474,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
73597,68751,75001,0.7867375861316952,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
83477,81251,87501,0.7867124198943231,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
92401,87501,93751,0.7867067735337986,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
128993,125000,131250,0.7865510909481684,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
110933,106250,112500,0.7865274477089261,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
35923,31251,37501,0.786492429271593,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
45673,43751,50001,0.7864364517236666,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
91253,87501,93751,0.7864236080371992,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
53777,50001,56251,0.7864203726586881,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
133979,131250,137500,0.7863866576247174,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
185551,181250,187500,0.7863671313465241,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
102503,100001,106250,0.7863659535292769,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
22091,18751,25001,0.7863463923151108,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
172741,168750,175000,0.7863199335378075,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71237,68751,75001,0.7863003330205365,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
64679,62501,68751,0.7862987642588997,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
2663,2,6251,0.7862868967963564,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
102077,100001,106250,0.7862241480509531,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
113797,112500,118750,0.7861832323803956,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
29123,25001,31251,0.786179865367479,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
3373,2,6251,0.786161804965131,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
71191,68751,75001,0.786121119765877,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
4079,2,6251,0.7858553046842374,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
57689,56251,62501,0.7858317988615771,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
8219,6251,12501,0.785826660319838,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
17099,12501,18751,0.785802543835217,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
14549,12501,18751,0.7857612863149639,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
179269,175000,181250,0.785689618522507,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
198347,193750,200000,0.7856720531369666,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
122497,118750,125000,0.7856129716099035,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
195739,193750,200000,0.7855676614410126,adversarial_mod6_noise_100,adversarial_mod6,density_reconstruction
