window_index,window_midpoint,bin_left,bin_right,bin_center,density
3,755.7430695273714,1.8,2.0,1.9,0.15384615384615388
3,755.7430695273714,2.0,2.2,2.1,0.30769230769230743
3,755.7430695273714,2.2,2.4000000000000004,2.3000000000000003,0.0
3,755.7430695273714,2.4000000000000004,2.6,2.5,0.0
3,755.7430695273714,2.6,2.8000000000000003,2.7,0.0
3,755.7430695273714,2.8000000000000003,3.0,2.9000000000000004,0.07692307692307704
3,755.7430695273714,3.0,3.2,3.1,0.0
3,755.7430695273714,3.2,3.4000000000000004,3.3000000000000003,0.0
3,755.7430695273714,3.4000000000000004,3.6,3.5,0.0
3,755.7430695273714,3.6,3.8000000000000003,3.7,0.0
3,755.7430695273714,3.8000000000000003,4.0,3.9000000000000004,0.0
3,755.7430695273714,4.0,4.2,4.1,0.0
3,755.7430695273714,4.2,4.4,4.300000000000001,0.0
3,755.7430695273714,4.4,4.6000000000000005,4.5,0.0
3,755.7430695273714,4.6000000000000005,4.800000000000001,4.700000000000001,0.0
3,755.7430695273714,4.800000000000001,5.0,4.9,0.0
3,755.7430695273714,5.0,5.2,5.1,0.0
3,755.7430695273714,5.2,5.4,5.300000000000001,0.0
3,755.7430695273714,5.4,5.6000000000000005,5.5,0.0
3,755.7430695273714,5.6000000000000005,5.800000000000001,5.700000000000001,0.0
3,755.7430695273714,5.800000000000001,6.0,5.9,0.0
3,755.7430695273714,6.0,6.2,6.1,0.0
3,755.7430695273714,6.2,6.4,6.300000000000001,0.0
3,755.7430695273714,6.4,6.6000000000000005,6.5,0.0
3,755.7430695273714,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
3,755.7430695273714,6.800000000000001,7.0,6.9,0.0
3,755.7430695273714,7.0,7.2,7.1,0.0
3,755.7430695273714,7.2,7.4,7.300000000000001,0.0
3,755.7430695273714,7.4,7.6000000000000005,7.5,0.0
3,755.7430695273714,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
3,755.7430695273714,7.800000000000001,8.0,7.9,0.0
4,1343.0851412807015,0.0,0.2,0.1,0.0
4,1343.0851412807015,0.2,0.4,0.30000000000000004,0.9545454545454546
4,1343.0851412807015,0.4,0.6000000000000001,0.5,0.9090909090909088
4,1343.0851412807015,0.6000000000000001,0.8,0.7000000000000001,0.0
4,1343.0851412807015,0.8,1.0,0.9,1.363636363636364
4,1343.0851412807015,1.0,1.2000000000000002,1.1,0.4090909090909087
4,1343.0851412807015,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.22727272727272735
4,1343.0851412807015,1.4000000000000001,1.6,1.5,0.2727272727272728
4,1343.0851412807015,1.6,1.8,1.7000000000000002,0.40909090909090917
4,1343.0851412807015,1.8,2.0,1.9,0.09090909090909093
4,1343.0851412807015,2.0,2.2,2.1,0.0
4,1343.0851412807015,2.2,2.4000000000000004,2.3000000000000003,0.0
4,1343.0851412807015,2.4000000000000004,2.6,2.5,0.18181818181818207
4,1343.0851412807015,2.6,2.8000000000000003,2.7,0.045454545454545414
4,1343.0851412807015,2.8000000000000003,3.0,2.9000000000000004,0.0
4,1343.0851412807015,3.0,3.2,3.1,0.045454545454545414
4,1343.0851412807015,3.2,3.4000000000000004,3.3000000000000003,0.045454545454545414
4,1343.0851412807015,3.4000000000000004,3.6,3.5,0.0
4,1343.0851412807015,3.6,3.8000000000000003,3.7,0.0
4,1343.0851412807015,3.8000000000000003,4.0,3.9000000000000004,0.0
4,1343.0851412807015,4.0,4.2,4.1,0.0
4,1343.0851412807015,4.2,4.4,4.300000000000001,0.0
4,1343.0851412807015,4.4,4.6000000000000005,4.5,0.0
4,1343.0851412807015,4.6000000000000005,4.800000000000001,4.700000000000001,0.045454545454545414
4,1343.0851412807015,4.800000000000001,5.0,4.9,0.0
4,1343.0851412807015,5.0,5.2,5.1,0.0
4,1343.0851412807015,5.2,5.4,5.300000000000001,0.0
4,1343.0851412807015,5.4,5.6000000000000005,5.5,0.0
4,1343.0851412807015,5.6000000000000005,5.800000000000001,5.700000000000001,0.0
4,1343.0851412807015,5.800000000000001,6.0,5.9,0.0
4,1343.0851412807015,6.0,6.2,6.1,0.0
4,1343.0851412807015,6.2,6.4,6.300000000000001,0.0
4,1343.0851412807015,6.4,6.6000000000000005,6.5,0.0
4,1343.0851412807015,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
4,1343.0851412807015,6.800000000000001,7.0,6.9,0.0
4,1343.0851412807015,7.0,7.2,7.1,0.0
4,1343.0851412807015,7.2,7.4,7.300000000000001,0.0
4,1343.0851412807015,7.4,7.6000000000000005,7.5,0.0
4,1343.0851412807015,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
4,1343.0851412807015,7.800000000000001,8.0,7.9,0.0
5,2386.8928071773325,0.0,0.2,0.1,0.0
5,2386.8928071773325,0.2,0.4,0.30000000000000004,0.813953488372093
5,2386.8928071773325,0.4,0.6000000000000001,0.5,0.8720930232558136
5,2386.8928071773325,0.6000000000000001,0.8,0.7000000000000001,1.0755813953488373
5,2386.8928071773325,0.8,1.0,0.9,0.05813953488372094
5,2386.8928071773325,1.0,1.2000000000000002,1.1,0.46511627906976705
5,2386.8928071773325,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.46511627906976755
5,2386.8928071773325,1.4000000000000001,1.6,1.5,0.40697674418604657
5,2386.8928071773325,1.6,1.8,1.7000000000000002,0.17441860465116282
5,2386.8928071773325,1.8,2.0,1.9,0.11627906976744189
5,2386.8928071773325,2.0,2.2,2.1,0.2034883720930231
5,2386.8928071773325,2.2,2.4000000000000004,2.3000000000000003,0.11627906976744176
5,2386.8928071773325,2.4000000000000004,2.6,2.5,0.029069767441860506
5,2386.8928071773325,2.6,2.8000000000000003,2.7,0.0
5,2386.8928071773325,2.8000000000000003,3.0,2.9000000000000004,0.08720930232558151
5,2386.8928071773325,3.0,3.2,3.1,0.02906976744186044
5,2386.8928071773325,3.2,3.4000000000000004,3.3000000000000003,0.05813953488372088
5,2386.8928071773325,3.4000000000000004,3.6,3.5,0.029069767441860506
5,2386.8928071773325,3.6,3.8000000000000003,3.7,0.0
5,2386.8928071773325,3.8000000000000003,4.0,3.9000000000000004,0.0
5,2386.8928071773325,4.0,4.2,4.1,0.0
5,2386.8928071773325,4.2,4.4,4.300000000000001,0.0
5,2386.8928071773325,4.4,4.6000000000000005,4.5,0.0
5,2386.8928071773325,4.6000000000000005,4.800000000000001,4.700000000000001,0.0
5,2386.8928071773325,4.800000000000001,5.0,4.9,0.0
5,2386.8928071773325,5.0,5.2,5.1,0.0
5,2386.8928071773325,5.2,5.4,5.300000000000001,0.0
5,2386.8928071773325,5.4,5.6000000000000005,5.5,0.0
5,2386.8928071773325,5.6000000000000005,5.800000000000001,5.700000000000001,0.0
5,2386.8928071773325,5.800000000000001,6.0,5.9,0.0
5,2386.8928071773325,6.0,6.2,6.1,0.0
5,2386.8928071773325,6.2,6.4,6.300000000000001,0.0
5,2386.8928071773325,6.4,6.6000000000000005,6.5,0.0
5,2386.8928071773325,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
5,2386.8928071773325,6.800000000000001,7.0,6.9,0.0
5,2386.8928071773325,7.0,7.2,7.1,0.0
5,2386.8928071773325,7.2,7.4,7.300000000000001,0.0
5,2386.8928071773325,7.4,7.6000000000000005,7.5,0.0
5,2386.8928071773325,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
5,2386.8928071773325,7.800000000000001,8.0,7.9,0.0
6,4241.9181761792515,0.0,0.2,0.1,0.0
6,4241.9181761792515,0.2,0.4,0.30000000000000004,0.9183673469387755
6,4241.9181761792515,0.4,0.6000000000000001,0.5,0.7482993197278909
6,4241.9181761792515,0.6000000000000001,0.8,0.7000000000000001,1.207482993197279
6,4241.9181761792515,0.8,1.0,0.9,0.3061224489795919
6,4241.9181761792515,1.0,1.2000000000000002,1.1,0.30612244897959157
6,4241.9181761792515,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.18707482993197283
6,4241.9181761792515,1.4000000000000001,1.6,1.5,0.3911564625850341
6,4241.9181761792515,1.6,1.8,1.7000000000000002,0.2210884353741497
6,4241.9181761792515,1.8,2.0,1.9,0.18707482993197283
6,4241.9181761792515,2.0,2.2,2.1,0.20408163265306106
6,4241.9181761792515,2.2,2.4000000000000004,2.3000000000000003,0.0
6,4241.9181761792515,2.4000000000000004,2.6,2.5,0.05102040816326537
6,4241.9181761792515,2.6,2.8000000000000003,2.7,0.0850340136054421
