candidate,method,bin_left,bin_right,score,scenario,kind,gap_score,neighbor_score,density_score
152989,local_gap,150000,156250,0.7295764122069889,adversarial_mod6_noise_50,adversarial_mod6,0.6166582664911697,0.2847056161436723,0.97824
91381,local_gap,87501,93751,0.7295564247368129,adversarial_mod6_noise_50,adversarial_mod6,0.6815654231402801,0.40860172439711107,0.8792
26309,local_gap,25001,31251,0.7295151122742388,adversarial_mod6_noise_50,adversarial_mod6,0.821719367328799,0.544352049190626,0.70928
191119,local_gap,187500,193750,0.7294876873383263,adversarial_mod6_noise_50,adversarial_mod6,0.4850497225954841,0.8069196237552915,0.92096
76519,local_gap,75001,81251,0.729400786239005,adversarial_mod6_noise_50,adversarial_mod6,0.7417669139424137,0.6559997924364851,0.74288
58997,local_gap,56251,62501,0.7293650937426878,adversarial_mod6_noise_50,adversarial_mod6,0.5174130692082843,0.6645809632958236,0.93936
191123,local_gap,187500,193750,0.7292845602437368,adversarial_mod6_noise_50,adversarial_mod6,0.49820071352488204,0.7724035786147929,0.92032
7549,local_gap,6251,12501,0.7292553925339348,adversarial_mod6_noise_50,adversarial_mod6,0.8050819883239836,0.5917762702918584,0.70768
28279,local_gap,25001,31251,0.7291848645178018,adversarial_mod6_noise_50,adversarial_mod6,0.49185782989135857,0.6230420653321243,0.97552
15217,local_gap,12501,18751,0.7291563644026928,adversarial_mod6_noise_50,adversarial_mod6,0.46771128630000697,0.81013566481176,0.9345600000000001
81943,local_gap,81251,87501,0.7291500367036942,adversarial_mod6_noise_50,adversarial_mod6,0.9157578999402514,0.5868224833304283,0.6107199999999999
83983,local_gap,81251,87501,0.7291498426184073,adversarial_mod6_noise_50,adversarial_mod6,0.6571367649718549,0.29727131816600494,0.93712
35869,local_gap,31251,37501,0.7291413982932791,adversarial_mod6_noise_50,adversarial_mod6,0.8032235337956635,0.43566240513540777,0.76112
165311,local_gap,162500,168750,0.7291230092381911,adversarial_mod6_noise_50,adversarial_mod6,0.6069246231511076,0.39307588731034704,0.94976
123449,local_gap,118750,125000,0.7290942256463825,adversarial_mod6_noise_50,adversarial_mod6,0.7955805762831432,0.4945899591675038,0.7481599999999999
185441,local_gap,181250,187500,0.7290790477104448,adversarial_mod6_noise_50,adversarial_mod6,0.6540234144431274,0.6281417856385256,0.82944
115657,local_gap,112500,118750,0.7289244210165158,adversarial_mod6_noise_50,adversarial_mod6,0.5522141116237025,0.402290888271834,0.99488
147487,local_gap,143750,150000,0.7288734207801744,adversarial_mod6_noise_50,adversarial_mod6,0.658856674102182,0.39597417919843236,0.90208
142787,local_gap,137500,143750,0.7287804929081338,adversarial_mod6_noise_50,adversarial_mod6,0.8475526990385477,0.6361551891928727,0.65408
2909,local_gap,2,6251,0.7286769061839531,adversarial_mod6_noise_50,adversarial_mod6,0.44414310658465156,0.7778929183455628,0.9651944311089774
14887,local_gap,12501,18751,0.728612476974962,adversarial_mod6_noise_50,adversarial_mod6,0.7018562072772582,0.34052365615279834,0.88176
195869,local_gap,193750,200000,0.7286079215203455,adversarial_mod6_noise_50,adversarial_mod6,0.7317821306006072,0.3888424901028298,0.83904
84221,local_gap,81251,87501,0.7285503877675985,adversarial_mod6_noise_50,adversarial_mod6,0.6636460365608452,0.16167396293284753,0.9752
33181,local_gap,31251,37501,0.7284468831764218,adversarial_mod6_noise_50,adversarial_mod6,0.6797068574561114,0.6173518803862091,0.8088
9787,local_gap,6251,12501,0.7284124820989988,adversarial_mod6_noise_50,adversarial_mod6,0.6376601627379996,0.35293729242904404,0.93424
172351,local_gap,168750,175000,0.7283524090181966,adversarial_mod6_noise_50,adversarial_mod6,0.47794970512479446,0.8096227698234173,0.92384
46831,local_gap,43751,50001,0.7282094702499181,adversarial_mod6_noise_50,adversarial_mod6,0.451492729450138,0.6723576522203546,0.9928
27647,local_gap,25001,31251,0.7281075187308835,adversarial_mod6_noise_50,adversarial_mod6,0.615058872279392,0.4438218818171801,0.92336
41269,local_gap,37501,43751,0.728063347642711,adversarial_mod6_noise_50,adversarial_mod6,0.5571481965187767,0.6766781794261333,0.89712
163181,local_gap,162500,168750,0.7280529290356529,adversarial_mod6_noise_50,adversarial_mod6,0.9230550832535147,0.5653228708511779,0.60896
57571,local_gap,56251,62501,0.7280466752710258,adversarial_mod6_noise_50,adversarial_mod6,0.7704918852531641,0.6653978851851541,0.7112
125219,local_gap,125000,131250,0.7279684510171472,adversarial_mod6_noise_50,adversarial_mod6,0.9779112199146779,0.6402465669025048,0.53504
90511,local_gap,87501,93751,0.727856106499334,adversarial_mod6_noise_50,adversarial_mod6,0.432638733930338,0.7538667591638882,0.9816
8929,local_gap,6251,12501,0.727679415770414,adversarial_mod6_noise_50,adversarial_mod6,0.6412459705031532,0.3557719576250107,0.92848
190639,local_gap,187500,193750,0.727665549026373,adversarial_mod6_noise_50,adversarial_mod6,0.4070109244813276,0.7724738258403769,0.99776
115321,local_gap,112500,118750,0.7276249239709988,adversarial_mod6_noise_50,adversarial_mod6,0.5978934389879731,0.40236766752098285,0.95136
158507,local_gap,156250,162500,0.7273572000061321,adversarial_mod6_noise_50,adversarial_mod6,0.5580275706783384,0.7776078573349557,0.86112
46901,local_gap,43751,50001,0.7273029750263084,adversarial_mod6_noise_50,adversarial_mod6,0.4456432557288309,0.6723068794927726,0.996
128203,local_gap,125000,131250,0.7272378157556811,adversarial_mod6_noise_50,adversarial_mod6,0.6484929012462678,0.1563758588206814,0.98752
114299,local_gap,112500,118750,0.7272331966389721,adversarial_mod6_noise_50,adversarial_mod6,0.6905948619767317,0.6431165422220202,0.78784
1571,local_gap,2,6251,0.7271911962932316,adversarial_mod6_noise_50,adversarial_mod6,0.7244711912119604,0.662785195262676,0.7510801728276524
96353,local_gap,93751,100001,0.7271291195396801,adversarial_mod6_noise_50,adversarial_mod6,0.5049750116377991,0.7519789090133036,0.91632
2843,local_gap,2,6251,0.7270992497708314,adversarial_mod6_noise_50,adversarial_mod6,0.5059186699279576,0.6343060155331779,0.9546327412385982
16087,local_gap,12501,18751,0.7270340589865764,adversarial_mod6_noise_50,adversarial_mod6,0.4724456892029328,0.8083162600162823,0.92624
128461,local_gap,125000,131250,0.7269302644179894,adversarial_mod6_noise_50,adversarial_mod6,0.513012089885102,0.6394464940827203,0.94624
92333,local_gap,87501,93751,0.7269292015364338,adversarial_mod6_noise_50,adversarial_mod6,0.7348025816996033,0.7060979391098212,0.72688
103307,local_gap,100001,106250,0.7269091881656982,adversarial_mod6_noise_50,adversarial_mod6,0.48257892574371664,0.64632241234778,0.9709553528564571
1567,local_gap,2,6251,0.7267944854170545,adversarial_mod6_noise_50,adversarial_mod6,0.7241482367314616,0.6629121970341455,0.7504400704112658
27551,local_gap,25001,31251,0.726771842362472,adversarial_mod6_noise_50,adversarial_mod6,0.5614345827801264,0.6239790668139923,0.908
115309,local_gap,112500,118750,0.7267600854675443,adversarial_mod6_noise_50,adversarial_mod6,0.5978908534419951,0.40237041429997356,0.94944
5011,local_gap,2,6251,0.7267367535879392,adversarial_mod6_noise_50,adversarial_mod6,0.8027338944411007,0.6089947461245866,0.6984317490798528
117251,local_gap,112500,118750,0.7266681227942262,adversarial_mod6_noise_50,adversarial_mod6,0.798306153190397,0.4961097129281876,0.73984
121553,local_gap,118750,125000,0.7266455561942328,adversarial_mod6_noise_50,adversarial_mod6,0.5992030618843154,0.4009831080939099,0.94848
58757,local_gap,56251,62501,0.7265550857074915,adversarial_mod6_noise_50,adversarial_mod6,0.5326076202151807,0.720543937802253,0.90096
42061,local_gap,37501,43751,0.7265025875828579,adversarial_mod6_noise_50,adversarial_mod6,0.7211541697511247,0.609076201805769,0.7704
58043,local_gap,56251,62501,0.7264214522796548,adversarial_mod6_noise_50,adversarial_mod6,0.7730009798495999,0.4213162217376478,0.78672
116741,local_gap,112500,118750,0.7263617234317339,adversarial_mod6_noise_50,adversarial_mod6,0.7410202278845925,0.4020448875278515,0.82144
173297,local_gap,168750,175000,0.7263517945139214,adversarial_mod6_noise_50,adversarial_mod6,0.7998826873215801,0.39188940631038194,0.77248
164249,local_gap,162500,168750,0.7263319096483178,adversarial_mod6_noise_50,adversarial_mod6,0.7265842462596127,0.5651260996038906,0.77984
36779,local_gap,31251,37501,0.7263120695127242,adversarial_mod6_noise_50,adversarial_mod6,0.8680739077697075,0.6806534559141698,0.6155200000000001
1553,local_gap,2,6251,0.7262814116546092,adversarial_mod6_noise_50,adversarial_mod6,0.7647144711181237,0.5580484257635464,0.7481997119539125
67523,local_gap,62501,68751,0.7262142848404438,adversarial_mod6_noise_50,adversarial_mod6,0.8396358141436409,0.5129604741160569,0.69648
14683,local_gap,12501,18751,0.7261864284844508,adversarial_mod6_noise_50,adversarial_mod6,0.572362510746995,0.7675726516348987,0.84912
121501,local_gap,118750,125000,0.7260730288089973,adversarial_mod6_noise_50,adversarial_mod6,0.5718554884614349,0.49505828927825757,0.94016
23039,local_gap,18751,25001,0.7260605103160428,adversarial_mod6_noise_50,adversarial_mod6,0.6380503788906198,0.6971842927642232,0.81392
1549,local_gap,2,6251,0.7259955976648952,adversarial_mod6_noise_50,adversarial_mod6,0.7646673205885062,0.5581751130158805,0.747559609537526
46829,local_gap,43751,50001,0.725929757030301,adversarial_mod6_noise_50,adversarial_mod6,0.4712652541239169,0.6053927252814166,0.99248
59209,local_gap,56251,62501,0.7258072001915972,adversarial_mod6_noise_50,adversarial_mod6,0.4704055563992367,0.6644613409946628,0.97328
102673,local_gap,100001,106250,0.72573776963628,adversarial_mod6_noise_50,adversarial_mod6,0.6187598878424958,0.40545686881195286,0.9275884141462634
47507,local_gap,43751,50001,0.7255327924004111,adversarial_mod6_noise_50,adversarial_mod6,0.6422188265941091,0.4271743120293996,0.8990400000000001
13259,local_gap,12501,18751,0.7254875104312217,adversarial_mod6_noise_50,adversarial_mod6,0.9012233936595767,0.5694865269455651,0.62128
23677,local_gap,18751,25001,0.7253371291164037,adversarial_mod6_noise_50,adversarial_mod6,0.7514480280841183,0.6962016379922724,0.71184
97687,local_gap,93751,100001,0.7253219637766248,adversarial_mod6_noise_50,adversarial_mod6,0.5701613015123299,0.7043270489423237,0.87024
179813,local_gap,175000,181250,0.7252871168680419,adversarial_mod6_noise_50,adversarial_mod6,0.7561554178733678,0.6290775856082288,0.72992
155609,local_gap,150000,156250,0.7252437695856485,adversarial_mod6_noise_50,adversarial_mod6,0.9226932656728716,0.5667598034804835,0.60256
16477,local_gap,12501,18751,0.7251857423140879,adversarial_mod6_noise_50,adversarial_mod6,0.6000351209148879,0.6429558146571897,0.8638399999999999
77267,local_gap,75001,81251,0.7251832862725806,adversarial_mod6_noise_50,adversarial_mod6,0.7304115927798751,0.29910479657276046,0.86256
2141,local_gap,2,6251,0.7250650589796223,adversarial_mod6_noise_50,adversarial_mod6,0.5685105582166536,0.7908566535431927,0.8422947671627461
160409,local_gap,156250,162500,0.7250627232775506,adversarial_mod6_noise_50,adversarial_mod6,0.7260922288362122,0.3938365719093365,0.83456
98939,local_gap,93751,100001,0.7250572732250112,adversarial_mod6_noise_50,adversarial_mod6,0.8411856520585801,0.5807946798650703,0.6699200000000001
84691,local_gap,81251,87501,0.7250421629100505,adversarial_mod6_noise_50,adversarial_mod6,0.5902973737753777,0.4106794963106769,0.9496
46601,local_gap,43751,50001,0.7249631462619163,adversarial_mod6_noise_50,adversarial_mod6,0.4847119458610413,0.6725250570128195,0.956
90697,local_gap,87501,93751,0.7249436448467266,adversarial_mod6_noise_50,adversarial_mod6,0.5468351661378397,0.4088061465921937,0.98864
115901,local_gap,112500,118750,0.7249085991437348,adversarial_mod6_noise_50,adversarial_mod6,0.5210185354408619,0.5758197395566008,0.95584
133717,local_gap,131250,137500,0.7248787665152624,adversarial_mod6_noise_50,adversarial_mod6,0.6562005798049546,0.39849752242672454,0.89472
70501,local_gap,68751,75001,0.7248648941296272,adversarial_mod6_noise_50,adversarial_mod6,0.7787429020730349,0.41577641672696386,0.78
71549,local_gap,68751,75001,0.7248452708446178,adversarial_mod6_noise_50,adversarial_mod6,0.6845351624609285,0.16382777671694604,0.94768
22157,local_gap,18751,25001,0.7248434264141811,adversarial_mod6_noise_50,adversarial_mod6,0.5007238628542034,0.6319032521736913,0.95504
1999,local_gap,2,6251,0.7248237947462318,adversarial_mod6_noise_50,adversarial_mod6,0.6853293853717819,0.545897298911915,0.819571131381021
190921,local_gap,187500,193750,0.7247786623140229,adversarial_mod6_noise_50,adversarial_mod6,0.5050068886822432,0.6272597006113857,0.95264
59669,local_gap,56251,62501,0.7247705926200091,adversarial_mod6_noise_50,adversarial_mod6,0.6773090184132935,0.16629439323051376,0.95312
179821,local_gap,175000,181250,0.7247126296119211,adversarial_mod6_noise_50,adversarial_mod6,0.7561551912948508,0.6290762329891375,0.72864
163661,local_gap,162500,168750,0.7246815407915919,adversarial_mod6_noise_50,adversarial_mod6,0.8032445969169011,0.6319503774956322,0.6857599999999999
154267,local_gap,150000,156250,0.7246775075223674,adversarial_mod6_noise_50,adversarial_mod6,0.6796226198850885,0.5670224686918078,0.81728
179819,local_gap,175000,181250,0.7246164202030972,adversarial_mod6_noise_50,adversarial_mod6,0.7343665437785765,0.68558858139357,0.72896
184727,local_gap,181250,187500,0.7245495723917647,adversarial_mod6_noise_50,adversarial_mod6,0.603372015842189,0.3902941609614513,0.94368
15641,local_gap,12501,18751,0.7244096615733341,adversarial_mod6_noise_50,adversarial_mod6,0.6185798408418768,0.18705327139889016,0.9976
9941,local_gap,6251,12501,0.7243992601134615,adversarial_mod6_noise_50,adversarial_mod6,0.5392286131152411,0.662582491802175,0.9096
17669,local_gap,12501,18751,0.7243934751012258,adversarial_mod6_noise_50,adversarial_mod6,0.8136047554019454,0.6403198672252842,0.6731199999999999
44971,local_gap,43751,50001,0.7243726361551417,adversarial_mod6_noise_50,adversarial_mod6,0.831554871774308,0.5260731958052884,0.6952
127529,local_gap,125000,131250,0.7243647872209015,adversarial_mod6_noise_50,adversarial_mod6,0.5533178671507468,0.6396742361256182,0.90464
23041,local_gap,18751,25001,0.7243589303852987,adversarial_mod6_noise_50,adversarial_mod6,0.6136511978860331,0.7518505240732054,0.8136
85639,local_gap,81251,87501,0.7242839216025314,adversarial_mod6_noise_50,adversarial_mod6,0.6684222757570483,0.6523411875011369,0.79792
47527,local_gap,43751,50001,0.7240832347602522,adversarial_mod6_noise_50,adversarial_mod6,0.6422048412721589,0.4271618375802009,0.89584
92377,local_gap,87501,93751,0.723965035110558,adversarial_mod6_noise_50,adversarial_mod6,0.8113718914369582,0.5032607791297565,0.71984
134839,local_gap,131250,137500,0.7239467055096345,adversarial_mod6_noise_50,adversarial_mod6,0.7099748790916312,0.1557627114806488,0.92576
170837,local_gap,168750,175000,0.7238935829874416,adversarial_mod6_noise_50,adversarial_mod6,0.7244804905328479,0.39224822254668124,0.83392
9479,local_gap,6251,12501,0.7238558832070706,adversarial_mod6_noise_50,adversarial_mod6,0.3806995085728238,0.8599484775319868,0.98352
5051,local_gap,2,6251,0.7238166636765718,adversarial_mod6_noise_50,adversarial_mod6,0.8027589040631478,0.6086522556633536,0.6920307249159865
197159,local_gap,193750,200000,0.7237381724669496,adversarial_mod6_noise_50,adversarial_mod6,0.5006051762668419,0.6262883904893266,0.95456
2143,local_gap,2,6251,0.72367453438043,adversarial_mod6_noise_50,adversarial_mod6,0.5880601131564233,0.7284984484820618,0.8426148183709393
184753,local_gap,181250,187500,0.7235724832265215,adversarial_mod6_noise_50,adversarial_mod6,0.4490466068746377,0.8078046718636707,0.93952
29303,local_gap,25001,31251,0.7235549456855137,adversarial_mod6_noise_50,adversarial_mod6,0.7300021947949215,0.4419733710353989,0.81168
42737,local_gap,37501,43751,0.7234888079595053,adversarial_mod6_noise_50,adversarial_mod6,0.8355000667122818,0.6085267835278148,0.6622399999999999
77647,local_gap,75001,81251,0.7233433510841525,adversarial_mod6_noise_50,adversarial_mod6,0.5237517432820895,0.6555223808763159,0.92336
58411,local_gap,56251,62501,0.7233054155493878,adversarial_mod6_noise_50,adversarial_mod6,0.6990334264696467,0.4211339134657065,0.8456
96233,local_gap,93751,100001,0.7232331221377356,adversarial_mod6_noise_50,adversarial_mod6,0.5806991549091296,0.5816745544435362,0.89712
86467,local_gap,81251,87501,0.7231982493650461,adversarial_mod6_noise_50,adversarial_mod6,0.8399668715832898,0.5850924271789553,0.66544
46751,local_gap,43751,50001,0.723148508485758,adversarial_mod6_noise_50,adversarial_mod6,0.4006804018850797,0.8125072572722031,0.98
107941,local_gap,106250,112500,0.722857270895814,adversarial_mod6_noise_50,adversarial_mod6,0.7234921381567962,0.5780472345178188,0.77056
119783,local_gap,118750,125000,0.7228260221788626,adversarial_mod6_noise_50,adversarial_mod6,0.8430807862244378,0.5747935894473631,0.66528
33613,local_gap,31251,37501,0.7227792973662305,adversarial_mod6_noise_50,adversarial_mod6,0.6997696916257918,0.3187179496710244,0.87792
177481,local_gap,175000,181250,0.7226793136969072,adversarial_mod6_noise_50,adversarial_mod6,0.5403763053204255,0.6859822423661702,0.89696
89501,local_gap,87501,93751,0.7226683211657081,adversarial_mod6_noise_50,adversarial_mod6,0.6400757287017014,0.6509173168858222,0.8200000000000001
153689,local_gap,150000,156250,0.7226051988209672,adversarial_mod6_noise_50,adversarial_mod6,0.5453227509888159,0.6338818039575198,0.90976
66037,local_gap,62501,68751,0.7225899173938634,adversarial_mod6_noise_50,adversarial_mod6,0.6419727871909512,0.30262100268850634,0.93424
116819,local_gap,112500,118750,0.7224885376651052,adversarial_mod6_noise_50,adversarial_mod6,0.7100620154832158,0.49621895471771027,0.80896
47911,local_gap,43751,50001,0.7224736739605254,adversarial_mod6_noise_50,adversarial_mod6,0.7073880646290329,0.4269234759677356,0.8344
66841,local_gap,62501,68751,0.722374080007983,adversarial_mod6_noise_50,adversarial_mod6,0.6770834559596196,0.5934645640290582,0.8056
108887,local_gap,106250,112500,0.7223001992528527,adversarial_mod6_noise_50,adversarial_mod6,0.6171319834306528,0.4038885505068285,0.92192
46747,local_gap,43751,50001,0.7222570502890712,adversarial_mod6_noise_50,adversarial_mod6,0.38723839143753624,0.8443322924052217,0.97936
189593,local_gap,187500,193750,0.7222224748661575,adversarial_mod6_noise_50,adversarial_mod6,0.7202009235047219,0.38964839627546377,0.8348800000000001
163627,local_gap,162500,168750,0.7221860842680077,adversarial_mod6_noise_50,adversarial_mod6,0.781939131448649,0.6884349928517042,0.68032
2969,local_gap,2,6251,0.7221591528554856,adversarial_mod6_noise_50,adversarial_mod6,0.6257601910886177,0.2212970852486601,0.9747959673547768
78167,local_gap,75001,81251,0.7221306415351807,adversarial_mod6_noise_50,adversarial_mod6,0.5756377729981859,0.29884871142074265,0.99344
133697,local_gap,131250,137500,0.722119904116862,adversarial_mod6_noise_50,adversarial_mod6,0.5418656625950659,0.6945917344036427,0.89152
103141,local_gap,100001,106250,0.7220942891694625,adversarial_mod6_noise_50,adversarial_mod6,0.38688356555003833,0.7897107919192476,0.9975196031365018
65963,local_gap,62501,68751,0.7220939011566562,adversarial_mod6_noise_50,adversarial_mod6,0.5842737471360919,0.41765604444537585,0.94608
17749,local_gap,12501,18751,0.7220788215356714,adversarial_mod6_noise_50,adversarial_mod6,0.797333977043434,0.7066772220982579,0.66032
160553,local_gap,156250,162500,0.7219651817734778,adversarial_mod6_noise_50,adversarial_mod6,0.6547508870380503,0.6325383579114903,0.81152
34429,local_gap,31251,37501,0.7219447619237853,adversarial_mod6_noise_50,adversarial_mod6,0.4887604961020051,0.5350360497970588,0.99152
46691,local_gap,43751,50001,0.7218760338591352,adversarial_mod6_noise_50,adversarial_mod6,0.4608169416761425,0.6724594445251735,0.9704
197311,local_gap,193750,200000,0.7218519654812097,adversarial_mod6_noise_50,adversarial_mod6,0.5020610703264948,0.6828065506774748,0.93024
89759,local_gap,87501,93751,0.7218311263190915,adversarial_mod6_noise_50,adversarial_mod6,0.6822298089861822,0.40908932826112887,0.86128
197381,local_gap,193750,200000,0.721719061860916,adversarial_mod6_noise_50,adversarial_mod6,0.5355313650400556,0.6262544392032168,0.91904
95383,local_gap,93751,100001,0.7217171773796129,adversarial_mod6_noise_50,adversarial_mod6,0.6836324905738893,0.705076091182828,0.76112
60773,local_gap,56251,62501,0.7216647352773736,adversarial_mod6_noise_50,adversarial_mod6,0.7731233456598015,0.41999389978824264,0.7764800000000001
42569,local_gap,37501,43751,0.7214876392565305,adversarial_mod6_noise_50,adversarial_mod6,0.8304997927044673,0.5278921338695447,0.68912
133403,local_gap,131250,137500,0.721351109260399,adversarial_mod6_noise_50,adversarial_mod6,0.5928446389113871,0.6946593016471372,0.84448
123311,local_gap,118750,125000,0.7212663638049782,adversarial_mod6_noise_50,adversarial_mod6,0.6963702762232413,0.6407279902576211,0.77024
51563,local_gap,50001,56251,0.7212102034362657,adversarial_mod6_noise_50,adversarial_mod6,0.7084520573255272,0.6690982381510495,0.7499199999999999
184003,local_gap,181250,187500,0.721117446860775,adversarial_mod6_noise_50,adversarial_mod6,0.5341100909413671,0.5617204123001447,0.94048
21563,local_gap,18751,25001,0.72109382176316,adversarial_mod6_noise_50,adversarial_mod6,0.6102286900268699,0.3302511223424681,0.94992
67049,local_gap,62501,68751,0.7210266898600786,adversarial_mod6_noise_50,adversarial_mod6,0.7772610455688829,0.41719319045813297,0.77232
165059,local_gap,162500,168750,0.7209848659052628,adversarial_mod6_noise_50,adversarial_mod6,0.488168795988185,0.776477851900512,0.90944
90173,local_gap,87501,93751,0.7209147860970814,adversarial_mod6_noise_50,adversarial_mod6,0.5399192391090517,0.5837477049896334,0.92752
127321,local_gap,125000,131250,0.7208807811674762,adversarial_mod6_noise_50,adversarial_mod6,0.6070863228729177,0.5729014186654435,0.87136
95413,local_gap,93751,100001,0.720842491498242,adversarial_mod6_noise_50,adversarial_mod6,0.7876569149820521,0.40743078924934606,0.7659199999999999
28087,local_gap,25001,31251,0.7207388038698088,adversarial_mod6_noise_50,adversarial_mod6,0.42507420456873407,0.69010590643323,0.99376
197023,local_gap,193750,200000,0.7206727951703769,adversarial_mod6_noise_50,adversarial_mod6,0.4472533482015074,0.6828501866455375,0.97632
96851,local_gap,93751,100001,0.7206504674616989,adversarial_mod6_noise_50,adversarial_mod6,0.5708055500367957,0.2941862326604666,0.996
85831,local_gap,81251,87501,0.7206043832459209,adversarial_mod6_noise_50,adversarial_mod6,0.7845432484146171,0.4103126000391203,0.7672
90731,local_gap,87501,93751,0.7205677540911171,adversarial_mod6_noise_50,adversarial_mod6,0.3978119224967953,0.7933610367209919,0.9832
109169,local_gap,106250,112500,0.7205653330876722,adversarial_mod6_noise_50,adversarial_mod6,0.6541076932844361,0.15836099899475653,0.96704
17041,local_gap,12501,18751,0.7205219431029534,adversarial_mod6_noise_50,adversarial_mod6,0.7585810219245676,0.45979300492355657,0.7736000000000001
96487,local_gap,93751,100001,0.7204556536220925,adversarial_mod6_noise_50,adversarial_mod6,0.593486980483934,0.40712829326120514,0.93776
47939,local_gap,43751,50001,0.7204463331309956,adversarial_mod6_noise_50,adversarial_mod6,0.7073628287079528,0.4269061802358992,0.82992
9907,local_gap,6251,12501,0.720383496375715,adversarial_mod6_noise_50,adversarial_mod6,0.5918953754998952,0.4790510647744376,0.91504
184111,local_gap,181250,187500,0.7202021680793982,adversarial_mod6_noise_50,adversarial_mod6,0.40910802937157975,0.8371113272704895,0.95776
176923,local_gap,175000,181250,0.7200879127415905,adversarial_mod6_noise_50,adversarial_mod6,0.6804925973363593,0.5628928215482887,0.80768
71191,local_gap,68751,75001,0.7200545183432696,adversarial_mod6_noise_50,adversarial_mod6,0.49832156160532287,0.800313978093713,0.8904
22453,local_gap,18751,25001,0.7200480971458635,adversarial_mod6_noise_50,adversarial_mod6,0.6100228596973702,0.4505576542997327,0.90768
174007,local_gap,168750,175000,0.7199147668225483,adversarial_mod6_noise_50,adversarial_mod6,0.8472766780852196,0.563390744183188,0.65888
73351,local_gap,68751,75001,0.7198765187820488,adversarial_mod6_noise_50,adversarial_mod6,0.6936719120104933,0.6573824837213322,0.764
109897,local_gap,106250,112500,0.7197126201725792,adversarial_mod6_noise_50,adversarial_mod6,0.6168780837768505,0.4036431981517452,0.91648
34129,local_gap,31251,37501,0.7196873529168238,adversarial_mod6_noise_50,adversarial_mod6,0.6532892455421225,0.1743706814049295,0.96048
84947,local_gap,81251,87501,0.7196702974487273,adversarial_mod6_noise_50,adversarial_mod6,0.5111845784108725,0.7087297591325057,0.90864
97577,local_gap,93751,100001,0.7196329799931565,adversarial_mod6_noise_50,adversarial_mod6,0.6477060232358455,0.406825151999181,0.88784
84313,local_gap,81251,87501,0.7196042168397783,adversarial_mod6_noise_50,adversarial_mod6,0.5739055730278488,0.29718559593898897,0.98992
33721,local_gap,31251,37501,0.7195980390390402,adversarial_mod6_noise_50,adversarial_mod6,0.48361138401924325,0.822089314302853,0.8952
27539,local_gap,25001,31251,0.7195386602924789,adversarial_mod6_noise_50,adversarial_mod6,0.7128794762825617,0.17768391717371412,0.90608
23761,local_gap,18751,25001,0.7194065268240731,adversarial_mod6_noise_50,adversarial_mod6,0.7517864036395618,0.6960743948176089,0.6984
120671,local_gap,118750,125000,0.7192976177257541,adversarial_mod6_noise_50,adversarial_mod6,0.7395230815564415,0.4011741379913839,0.80736
156241,local_gap,150000,156250,0.7192898907395759,adversarial_mod6_noise_50,adversarial_mod6,0.9965904478282331,0.6333748629761522,0.50144
83663,local_gap,81251,87501,0.7192126127525654,adversarial_mod6_noise_50,adversarial_mod6,0.5815663507995836,0.5861526381842894,0.88592
39863,local_gap,37501,43751,0.7191997695197515,adversarial_mod6_noise_50,adversarial_mod6,0.6481720435286271,0.43243550096866434,0.87792
92639,local_gap,87501,93751,0.719016997429104,adversarial_mod6_noise_50,adversarial_mod6,0.8461897270926729,0.5031746991271275,0.6779200000000001
178327,local_gap,175000,181250,0.7189656292002873,adversarial_mod6_noise_50,adversarial_mod6,0.5620838480599497,0.39117323635566137,0.96768
90499,local_gap,87501,93751,0.7189294726455241,adversarial_mod6_noise_50,adversarial_mod6,0.3976482609072598,0.7934341155924474,0.97968
17747,local_gap,12501,18751,0.7189264741628336,adversarial_mod6_noise_50,adversarial_mod6,0.8140392196870057,0.6401542492794459,0.66064
194899,local_gap,193750,200000,0.7189141210594104,adversarial_mod6_noise_50,adversarial_mod6,0.8474044806704463,0.48149296479114945,0.68384
1811,local_gap,2,6251,0.7188649055268433,adversarial_mod6_noise_50,adversarial_mod6,0.6328712439698096,0.7363262739513896,0.7894863178108498
21803,local_gap,18751,25001,0.7186653809796174,adversarial_mod6_noise_50,adversarial_mod6,0.4021421443077045,0.7537551856607903,0.98832
79133,local_gap,75001,81251,0.7185767853043722,adversarial_mod6_noise_50,adversarial_mod6,0.586084376324906,0.710979430411923,0.83888
29473,local_gap,25001,31251,0.718530448334191,adversarial_mod6_noise_50,adversarial_mod6,0.6806994372297371,0.6215612945297733,0.7844800000000001
171053,local_gap,168750,175000,0.7183030170729426,adversarial_mod6_noise_50,adversarial_mod6,0.6072520080060355,0.5639045778112651,0.86848
47969,local_gap,43751,50001,0.718271554207806,adversarial_mod6_noise_50,adversarial_mod6,0.7073358106231995,0.4268876618014117,0.82512
148139,local_gap,143750,150000,0.7182514013995451,adversarial_mod6_noise_50,adversarial_mod6,0.714668504116865,0.4892808289795385,0.79776
190633,local_gap,187500,193750,0.7181618784753746,adversarial_mod6_noise_50,adversarial_mod6,0.34893740355086555,0.8610987140716604,0.99872
121993,local_gap,118750,125000,0.7181205472887277,adversarial_mod6_noise_50,adversarial_mod6,0.3971790028052046,0.7849580444285836,0.98112
1171,local_gap,2,6251,0.7180895311525783,adversarial_mod6_noise_50,adversarial_mod6,0.7681328506128082,0.6776908933392097,0.6870699311889903
