transition,anchor_residue,next_residue,z_center,empirical_pdf,exp_pdf,delta
23->7,23,7,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
23->7,23,7,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
23->7,23,7,0.9,0.0,0.40770473025859444,-0.40770473025859444
23->7,23,7,0.9857142857142857,6.117721029212619,0.3742144116571816,5.743506617555438
23->7,23,7,1.0714285714285714,3.0233120526213915,0.34347510710290213,2.679836945518489
23->7,23,7,1.157142857142857,1.0292126136583488,0.3152608385040695,0.7139517751542793
23->7,23,7,1.2428571428571429,0.45028051847552647,0.28936419041427874,0.16091632806124773
23->7,23,7,1.3285714285714287,0.18282066163668037,0.2655947852306119,-0.08277412359393155
23->7,23,7,1.4142857142857141,0.09818146643451355,0.24377788364449285,-0.1455964172099793
23->7,23,7,1.5,0.03385567808086665,0.22375310005649293,-0.18989742197562628
23->7,23,7,1.5857142857142859,0.023698974656606715,0.2053732235115413,-0.18167424885493458
23->7,23,7,1.6714285714285715,0.023698974656606656,0.18850313548671466,-0.16480416083010802
23->7,23,7,1.7571428571428571,0.013542271232346696,0.17301881657579302,-0.15947654534344632
23->7,23,7,1.842857142857143,0.0,0.1588064347682837,-0.1588064347682837
23->7,23,7,1.9285714285714286,0.003385567808086665,0.14576150862045373,-0.14237594081236707
23->7,23,7,2.0142857142857142,0.0033855678080866826,0.1337881391664733,-0.13040257135838662
23->7,23,7,2.0999999999999996,0.00677113561617333,0.12279830492311432,-0.11602716930694099
23->7,23,7,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
23->7,23,7,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
23->7,23,7,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
23->7,23,7,2.442857142857143,0.003385567808086665,0.08715481928744107,-0.0837692514793544
23->7,23,7,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
23->7,23,7,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
23->7,23,7,2.7,0.0,0.06739313863442749,-0.06739313863442749
23->7,23,7,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
23->7,23,7,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
23->7,23,7,2.9571428571428573,0.003385567808086665,0.052112266104527814,-0.04872669829644115
23->7,23,7,3.0428571428571427,0.18959179725285324,0.04783157896661976,0.14176021828623347
23->7,23,7,3.1285714285714286,0.16589282259624744,0.043902522716071216,0.12199029988017622
23->7,23,7,3.2142857142857144,0.10495260205068661,0.040296213139445945,0.06465638891124068
23->7,23,7,3.3,0.0677113561617333,0.0369861386754717,0.030725217486261593
23->7,23,7,3.385714285714286,0.04062681369703998,0.03394796551694117,0.006678848180098812
23->7,23,7,3.4714285714285715,0.02708454246469346,0.03115935872223703,-0.004074816257543568
23->7,23,7,3.557142857142857,0.010156703424259995,0.0285998180213932,-0.018443114597133204
23->7,23,7,3.6428571428571432,0.003385567808086665,0.026250527109631196,-0.02286495930154453
23->7,23,7,3.7285714285714286,0.006771135616173365,0.024094215320462204,-0.01732307970428884
23->7,23,7,3.814285714285714,0.003385567808086665,0.02211503066145294,-0.018729462853366272
23->7,23,7,3.9000000000000004,0.003385567808086665,0.02029842327928616,-0.016912855471199494
23->7,23,7,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
23->7,23,7,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
23->7,23,7,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
23->7,23,7,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
23->7,23,7,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
23->7,23,7,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
23->7,23,7,4.5,0.0,0.011140010890034115,-0.011140010890034115
23->7,23,7,4.585714285714285,0.003385567808086648,0.010224930719897714,-0.006839362911811067
23->7,23,7,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
23->7,23,7,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
23->7,23,7,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
23->7,23,7,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
23->7,23,7,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
23->7,23,7,5.1,0.003385567808086648,0.006113767602664896,-0.0027281997945782484
23->7,23,7,5.185714285714286,0.0033855678080866826,0.005611560957335133,-0.0022259931492484503
23->7,23,7,5.271428571428571,0.010156703424260049,0.005150607354483377,0.005006096069776671
23->7,23,7,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
23->7,23,7,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
23->7,23,7,5.5285714285714285,0.0033855678080866826,0.00398274700504392,-0.0005971791969572376
23->7,23,7,5.614285714285714,0.003385567808086648,0.0036555899813244695,-0.00027002217323782163
23->7,23,7,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
23->7,23,7,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
23->7,23,7,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
23->7,23,7,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
23->11,23,11,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
23->11,23,11,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
23->11,23,11,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
23->11,23,11,0.3,0.0,0.7428864540123261,-0.7428864540123261
23->11,23,11,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
23->11,23,11,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
23->11,23,11,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
23->11,23,11,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
23->11,23,11,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
23->11,23,11,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
23->11,23,11,0.9,0.0,0.40770473025859444,-0.40770473025859444
23->11,23,11,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
23->11,23,11,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
23->11,23,11,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
23->11,23,11,1.2428571428571429,4.321434730125877,0.28936419041427874,4.032070539711598
23->11,23,11,1.3285714285714287,3.748060010346616,0.2655947852306119,3.4824652251160044
23->11,23,11,1.4142857142857141,1.4364545611312312,0.24377788364449285,1.1926766774867383
23->11,23,11,1.5,0.7423693740300041,0.22375310005649293,0.5186162739735112
23->11,23,11,1.5857142857142859,0.3259182617692709,0.2053732235115413,0.12054503825772961
23->11,23,11,1.6714285714285715,0.19313674771512304,0.18850313548671466,0.004633612228408385
23->11,23,11,1.7571428571428571,0.15088808415244026,0.17301881657579302,-0.022130732423352756
23->11,23,11,1.842857142857143,0.07846180375926892,0.1588064347682837,-0.08034463100901479
23->11,23,11,1.9285714285714286,0.036213140196585565,0.14576150862045373,-0.10954836842386817
23->11,23,11,2.0142857142857142,0.012071046732195253,0.1337881391664733,-0.12171709243427806
23->11,23,11,2.0999999999999996,0.02414209346439038,0.12279830492311432,-0.09865621145872394
23->11,23,11,2.185714285714286,0.01207104673219519,0.11271121480527316,-0.10064016807307796
23->11,23,11,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
23->11,23,11,2.357142857142857,0.006035523366097626,0.09495473980001322,-0.0889192164339156
23->11,23,11,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
23->11,23,11,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
23->11,23,11,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
23->11,23,11,2.7,0.0,0.06739313863442749,-0.06739313863442749
23->11,23,11,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
23->11,23,11,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
23->11,23,11,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
23->11,23,11,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
23->11,23,11,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
23->11,23,11,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
23->11,23,11,3.3,0.1026038972236591,0.0369861386754717,0.06561775854818741
23->11,23,11,3.385714285714286,0.16295913088463504,0.03394796551694117,0.12901116536769386
23->11,23,11,3.4714285714285715,0.08449732712536676,0.03115935872223703,0.053337968403129724
23->11,23,11,3.557142857142857,0.07846180375926873,0.0285998180213932,0.04986198573787553
23->11,23,11,3.6428571428571432,0.036213140196585565,0.026250527109631196,0.00996261308695437
23->11,23,11,3.7285714285714286,0.024142093464390505,0.024094215320462204,4.787814392830103e-05
23->11,23,11,3.814285714285714,0.02414209346439038,0.02211503066145294,0.002027062802937442
23->11,23,11,3.9000000000000004,0.018106570098292783,0.02029842327928616,-0.002191853180993377
23->11,23,11,3.9857142857142858,0.012071046732195253,0.01863103849741608,-0.006559991765220827
23->11,23,11,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
23->11,23,11,4.157142857142857,0.006035523366097564,0.01569591292031223,-0.009660389554214666
23->11,23,11,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
23->11,23,11,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
23->11,23,11,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
23->11,23,11,4.5,0.0,0.011140010890034115,-0.011140010890034115
23->11,23,11,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
23->11,23,11,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
23->11,23,11,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
23->11,23,11,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
23->11,23,11,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
23->11,23,11,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
23->11,23,11,5.1,0.0,0.006113767602664896,-0.006113767602664896
23->11,23,11,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
23->11,23,11,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
23->11,23,11,5.357142857142858,0.006035523366097564,0.004727518122275987,0.0013080052438215767
23->11,23,11,5.442857142857143,0.012071046732195253,0.0043391829464526546,0.007731863785742598
23->11,23,11,5.5285714285714285,0.006035523366097626,0.00398274700504392,0.002052776361053706
23->11,23,11,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
23->11,23,11,5.7,0.006035523366097626,0.0033553068007171737,0.0026802165653804525
23->11,23,11,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
23->11,23,11,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
23->11,23,11,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
23->13,23,13,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
23->13,23,13,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
23->13,23,13,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
23->13,23,13,0.3,0.0,0.7428864540123261,-0.7428864540123261
23->13,23,13,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
23->13,23,13,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
23->13,23,13,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
23->13,23,13,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
23->13,23,13,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
23->13,23,13,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
23->13,23,13,0.9,0.0,0.40770473025859444,-0.40770473025859444
23->13,23,13,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
23->13,23,13,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
23->13,23,13,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
23->13,23,13,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
23->13,23,13,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
23->13,23,13,1.4142857142857141,5.730125029488092,0.24377788364449285,5.486347145843599
23->13,23,13,1.5,2.8485491861287993,0.22375310005649293,2.6247960860723065
23->13,23,13,1.5857142857142859,1.22198631752772,0.2053732235115413,1.0166130940161786
23->13,23,13,1.6714285714285715,0.619249823071478,0.18850313548671466,0.43074668758476337
23->13,23,13,1.7571428571428571,0.2724699221514511,0.17301881657579302,0.09945110557565809
23->13,23,13,1.842857142857143,0.15687662184477486,0.1588064347682837,-0.0019298129235088557
23->13,23,13,1.9285714285714286,0.08256664307619709,0.14576150862045373,-0.06319486554425664
23->13,23,13,2.0142857142857142,0.033026657230479005,0.1337881391664733,-0.1007614819359943
23->13,23,13,2.0999999999999996,0.008256664307619708,0.12279830492311432,-0.11454164061549461
23->13,23,13,2.185714285714286,0.04953998584571825,0.11271121480527316,-0.0631712289595549
23->13,23,13,2.2714285714285714,0.016513328615239416,0.10345271419531782,-0.08693938558007841
23->13,23,13,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
23->13,23,13,2.442857142857143,0.008256664307619708,0.08715481928744107,-0.07889815497982136
23->13,23,13,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
23->13,23,13,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
23->13,23,13,2.7,0.0,0.06739313863442749,-0.06739313863442749
23->13,23,13,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
23->13,23,13,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
23->13,23,13,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
23->13,23,13,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
23->13,23,13,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
23->13,23,13,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
23->13,23,13,3.3,0.0,0.0369861386754717,-0.0369861386754717
23->13,23,13,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
23->13,23,13,3.4714285714285715,0.15687662184477527,0.03115935872223703,0.12571726312253825
23->13,23,13,3.557142857142857,0.15687662184477447,0.0285998180213932,0.12827680382338127
23->13,23,13,3.6428571428571432,0.09082330738381679,0.026250527109631196,0.06457278027418559
23->13,23,13,3.7285714285714286,0.06605331446095801,0.024094215320462204,0.04195909914049581
23->13,23,13,3.814285714285714,0.024769992922859124,0.02211503066145294,0.002654962261406185
23->13,23,13,3.9000000000000004,0.008256664307619708,0.02029842327928616,-0.012041758971666452
23->13,23,13,3.9857142857142858,0.016513328615239502,0.01863103849741608,-0.002117709882176577
23->13,23,13,4.071428571428571,0.008256664307619751,0.017100618639991582,-0.00884395433237183
23->13,23,13,4.157142857142857,0.033026657230478665,0.01569591292031223,0.017330744310166436
23->13,23,13,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
23->13,23,13,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
23->13,23,13,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
23->13,23,13,4.5,0.008256664307619751,0.011140010890034115,-0.0028833465824143634
23->13,23,13,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
23->13,23,13,4.671428571428572,0.008256664307619751,0.009385018494033781,-0.0011283541864140299
23->13,23,13,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
23->13,23,13,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
23->13,23,13,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
23->13,23,13,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
23->13,23,13,5.1,0.0,0.006113767602664896,-0.006113767602664896
23->13,23,13,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
23->13,23,13,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
23->13,23,13,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
23->13,23,13,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
23->13,23,13,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
23->13,23,13,5.614285714285714,0.008256664307619666,0.0036555899813244695,0.004601074326295197
23->13,23,13,5.7,0.008256664307619751,0.0033553068007171737,0.0049013575069025775
23->13,23,13,5.785714285714286,0.024769992922859255,0.0030796899500364562,0.0216903029728228
23->13,23,13,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
23->13,23,13,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
23->17,23,17,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
23->17,23,17,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
23->17,23,17,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
23->17,23,17,0.3,0.0,0.7428864540123261,-0.7428864540123261
23->17,23,17,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
23->17,23,17,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
23->17,23,17,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
23->17,23,17,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
23->17,23,17,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
23->17,23,17,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
23->17,23,17,0.9,0.0,0.40770473025859444,-0.40770473025859444
23->17,23,17,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
23->17,23,17,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
23->17,23,17,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
23->17,23,17,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
23->17,23,17,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
23->17,23,17,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
23->17,23,17,1.5,0.0,0.22375310005649293,-0.22375310005649293
23->17,23,17,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
23->17,23,17,1.6714285714285715,4.41727053140096,0.18850313548671466,4.228767395914245
23->17,23,17,1.7571428571428571,3.1808574879227094,0.17301881657579302,3.0078386713469163
23->17,23,17,1.842857142857143,1.7013888888888908,0.1588064347682837,1.5425824541206072
23->17,23,17,1.9285714285714286,0.8031400966183564,0.14576150862045373,0.6573785879979026
23->17,23,17,2.0142857142857142,0.4015700483091803,0.1337881391664733,0.267781909142707
23->17,23,17,2.0999999999999996,0.28532608695652134,0.12279830492311432,0.162527782033407
23->17,23,17,2.185714285714286,0.11624396135265684,0.11271121480527316,0.0035327465473836833
23->17,23,17,2.2714285714285714,0.02113526570048306,0.10345271419531782,-0.08231744849483476
23->17,23,17,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
23->17,23,17,2.442857142857143,0.04227053140096612,0.08715481928744107,-0.044884287886474944
23->17,23,17,2.5285714285714285,0.01056763285024153,0.07999561202552476,-0.06942797917528323
23->17,23,17,2.6142857142857143,0.010567632850241586,0.07342448754592751,-0.06285685469568592
23->17,23,17,2.7,0.02113526570048306,0.06739313863442749,-0.04625787293394443
23->17,23,17,2.7857142857142856,0.01056763285024153,0.061857226203427235,-0.051289593353185704
23->17,23,17,2.8714285714285714,0.010567632850241586,0.05677605333590008,-0.04620842048565849
23->17,23,17,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
23->17,23,17,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
23->17,23,17,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
23->17,23,17,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
23->17,23,17,3.3,0.0,0.0369861386754717,-0.0369861386754717
23->17,23,17,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
23->17,23,17,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
23->17,23,17,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
23->17,23,17,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
23->17,23,17,3.7285714285714286,0.16908212560386537,0.024094215320462204,0.14498791028340316
23->17,23,17,3.814285714285714,0.11624396135265684,0.02211503066145294,0.0941289306912039
23->17,23,17,3.9000000000000004,0.0739734299516907,0.02029842327928616,0.053675006672404546
23->17,23,17,3.9857142857142858,0.08454106280193269,0.01863103849741608,0.0659100243045166
23->17,23,17,4.071428571428571,0.021135265700483172,0.017100618639991582,0.00403464706049159
23->17,23,17,4.157142857142857,0.05283816425120739,0.01569591292031223,0.03714225133089516
23->17,23,17,4.242857142857143,0.03170289855072476,0.014406594731367297,0.017296303819357463
23->17,23,17,4.328571428571429,0.021135265700482953,0.013223185730424613,0.00791207997005834
23->17,23,17,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
23->17,23,17,4.5,0.010567632850241586,0.011140010890034115,-0.0005723780397925288
23->17,23,17,4.585714285714285,0.021135265700482953,0.010224930719897714,0.010910334980585239
23->17,23,17,4.671428571428572,0.010567632850241586,0.009385018494033781,0.0011826143562078048
23->17,23,17,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
23->17,23,17,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
23->17,23,17,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
23->17,23,17,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
23->17,23,17,5.1,0.0,0.006113767602664896,-0.006113767602664896
23->17,23,17,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
23->17,23,17,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
23->17,23,17,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
23->17,23,17,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
23->17,23,17,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
23->17,23,17,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
23->17,23,17,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
23->17,23,17,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
23->17,23,17,5.871428571428572,0.021135265700482953,0.0028267132490919456,0.018308552451391007
23->17,23,17,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
23->19,23,19,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
23->19,23,19,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
23->19,23,19,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
23->19,23,19,0.3,0.0,0.7428864540123261,-0.7428864540123261
23->19,23,19,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
23->19,23,19,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
23->19,23,19,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
23->19,23,19,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
23->19,23,19,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
23->19,23,19,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
23->19,23,19,0.9,0.0,0.40770473025859444,-0.40770473025859444
23->19,23,19,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
23->19,23,19,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
23->19,23,19,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
23->19,23,19,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
23->19,23,19,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
23->19,23,19,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
23->19,23,19,1.5,0.0,0.22375310005649293,-0.22375310005649293
23->19,23,19,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
23->19,23,19,1.6714285714285715,0.0,0.18850313548671466,-0.18850313548671466
23->19,23,19,1.7571428571428571,0.753556324490581,0.17301881657579302,0.580537507914788
23->19,23,19,1.842857142857143,4.763552479815458,0.1588064347682837,4.604746045047174
23->19,23,19,1.9285714285714286,2.7181853133410168,0.14576150862045373,2.572423804720563
23->19,23,19,2.0142857142857142,1.2648981161091926,0.1337881391664733,1.1311099769427193
23->19,23,19,2.0999999999999996,0.6324490580545931,0.12279830492311432,0.5096507531314788
23->19,23,19,2.185714285714286,0.2960399846212989,0.11271121480527316,0.18332876981602572
23->19,23,19,2.2714285714285714,0.14801999231064944,0.10345271419531782,0.04456727811533162
23->19,23,19,2.357142857142857,0.13456362937331837,0.09495473980001322,0.03960888957330515
23->19,23,19,2.442857142857143,0.053825451749327076,0.08715481928744107,-0.03332936753811399
23->19,23,19,2.5285714285714285,0.053825451749327076,0.07999561202552476,-0.02617016027619768
23->19,23,19,2.6142857142857143,0.013456362937331838,0.07342448754592751,-0.05996812460859567
23->19,23,19,2.7,0.026912725874663538,0.06739313863442749,-0.040480412759763953
23->19,23,19,2.7857142857142856,0.013456362937331769,0.061857226203427235,-0.04840086326609547
23->19,23,19,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
23->19,23,19,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
23->19,23,19,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
23->19,23,19,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
23->19,23,19,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
23->19,23,19,3.3,0.0,0.0369861386754717,-0.0369861386754717
23->19,23,19,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
23->19,23,19,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
23->19,23,19,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
23->19,23,19,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
23->19,23,19,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
23->19,23,19,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
23->19,23,19,3.9000000000000004,0.26912725874663534,0.02029842327928616,0.24882883546734919
23->19,23,19,3.9857142857142858,0.21530180699730941,0.01863103849741608,0.19667076849989334
23->19,23,19,4.071428571428571,0.13456362937331837,0.017100618639991582,0.11746301073332678
23->19,23,19,4.157142857142857,0.04036908881199509,0.01569591292031223,0.024673175891682858
23->19,23,19,4.242857142857143,0.06728181468665918,0.014406594731367297,0.05287521995529189
23->19,23,19,4.328571428571429,0.0134563629373317,0.013223185730424613,0.0002331772069070863
23->19,23,19,4.414285714285715,0.013456362937331838,0.012136986159581541,0.001319376777750297
23->19,23,19,4.5,0.0,0.011140010890034115,-0.011140010890034115
23->19,23,19,4.585714285714285,0.0134563629373317,0.010224930719897714,0.003231432217433985
23->19,23,19,4.671428571428572,0.013456362937331838,0.009385018494033781,0.004071344443298057
23->19,23,19,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
23->19,23,19,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
23->19,23,19,4.928571428571429,0.013456362937331838,0.007257038195089519,0.00619932474224232
23->19,23,19,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
23->19,23,19,5.1,0.0,0.006113767602664896,-0.006113767602664896
23->19,23,19,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
23->19,23,19,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
23->19,23,19,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
23->19,23,19,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
23->19,23,19,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
23->19,23,19,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
23->19,23,19,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
23->19,23,19,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
23->19,23,19,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
