window_index,midpoint,anchor_mod30,z_center,empirical_pdf,exp_pdf,delta
11,32279.32025306605,19,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
11,32279.32025306605,19,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
11,32279.32025306605,19,5.9,0.0,0.002746760690589351,-0.002746760690589351
11,32279.32025306605,19,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
11,32279.32025306605,23,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
11,32279.32025306605,23,0.1,0.0,0.9072538472787854,-0.9072538472787854
11,32279.32025306605,23,0.16666666666666669,0.0,0.8487423113261123,-0.8487423113261123
11,32279.32025306605,23,0.23333333333333334,0.0,0.7940043607374581,-0.7940043607374581
11,32279.32025306605,23,0.3,0.0,0.7427966256154565,-0.7427966256154565
11,32279.32025306605,23,0.3666666666666667,0.0,0.694891431721175,-0.694891431721175
11,32279.32025306605,23,0.43333333333333335,0.0,0.6500757882137806,-0.6500757882137806
11,32279.32025306605,23,0.5,0.0,0.6081504406739263,-0.6081504406739263
11,32279.32025306605,23,0.5666666666666667,5.71748878923767,0.5689289852005146,5.148559804037156
11,32279.32025306605,23,0.6333333333333333,0.0,0.5322370396420313,-0.5322370396420313
11,32279.32025306605,23,0.7,0.0,0.4979114682776703,-0.4979114682776703
11,32279.32025306605,23,0.7666666666666666,3.1614349775784714,0.4657996565011093,2.6956353210773623
11,32279.32025306605,23,0.8333333333333334,0.0,0.4357588322821159,-0.4357588322821159
11,32279.32025306605,23,0.9,0.0,0.4076554313891406,-0.4076554313891406
11,32279.32025306605,23,0.9666666666666667,0.0,0.38136450355061846,-0.38136450355061846
11,32279.32025306605,23,1.0333333333333332,0.0,0.35676915691471883,-0.35676915691471883
11,32279.32025306605,23,1.1,0.0,0.3337600383375607,-0.3337600383375607
11,32279.32025306605,23,1.1666666666666665,0.0,0.3122348471892086,-0.3122348471892086
11,32279.32025306605,23,1.2333333333333334,0.0,0.29209788051578434,-0.29209788051578434
11,32279.32025306605,23,1.2999999999999998,0.7399103139013455,0.2732596075354472,0.46665070636589834
11,32279.32025306605,23,1.3666666666666667,1.5470852017937224,0.2556362715764093,1.291448930217313
11,32279.32025306605,23,1.4333333333333331,0.0,0.23914951768717055,-0.23914951768717055
11,32279.32025306605,23,1.5,0.0,0.2237260442632904,-0.2237260442632904
11,32279.32025306605,23,1.5666666666666667,0.0,0.2092972771418011,-0.2092972771418011
11,32279.32025306605,23,1.6333333333333333,0.0,0.19579906471425323,-0.19579906471425323
11,32279.32025306605,23,1.7000000000000002,1.2107623318385654,0.18317139270284163,1.0275909391357239
11,32279.32025306605,23,1.7666666666666666,0.8744394618834085,0.17135811733147788,0.7030813445519306
11,32279.32025306605,23,1.8333333333333335,0.0,0.16030671570546504,-0.16030671570546504
11,32279.32025306605,23,1.9,0.6053811659192827,0.1499680522899403,0.4554131136293424
11,32279.32025306605,23,1.9666666666666668,0.26905829596412567,0.14029616044882603,0.12876213551529964
11,32279.32025306605,23,2.033333333333333,0.0,0.13124803807299337,-0.13124803807299337
11,32279.32025306605,23,2.0999999999999996,0.0,0.12278345638898103,-0.12278345638898103
11,32279.32025306605,23,2.166666666666667,0.0,0.1148647810982167,-0.1148647810982167
11,32279.32025306605,23,2.2333333333333334,0.06726457399103164,0.10745680505150948,-0.04019223106047784
11,32279.32025306605,23,2.3,0.0,0.10052659171486797,-0.10052659171486797
11,32279.32025306605,23,2.3666666666666667,0.0,0.09404332873068051,-0.09404332873068051
11,32279.32025306605,23,2.4333333333333336,0.1345291479820624,0.08797819092317623,0.046550957058886164
11,32279.32025306605,23,2.5,0.26905829596412656,0.08230421213907665,0.1867540838250499
11,32279.32025306605,23,2.5666666666666664,0.0672645739910312,0.0769961653536303,-0.009731591362599101
11,32279.32025306605,23,2.6333333333333333,0.0,0.07203045050897056,-0.07203045050897056
11,32279.32025306605,23,2.7,0.0,0.06738498958611619,-0.06738498958611619
11,32279.32025306605,23,2.7666666666666666,0.0,0.06303912844409452,-0.06303912844409452
11,32279.32025306605,23,2.833333333333333,0.0672645739910312,0.05897354498975579,0.008291029001275409
11,32279.32025306605,23,2.9,0.06726457399103164,0.05517016326999288,0.012094410721038756
11,32279.32025306605,23,2.966666666666667,0.0,0.05161207310441313,-0.05161207310441313
11,32279.32025306605,23,3.033333333333333,0.0,0.04828345490114099,-0.04828345490114099
11,32279.32025306605,23,3.0999999999999996,0.0,0.0451695093214765,-0.0451695093214765
11,32279.32025306605,23,3.166666666666667,0.0,0.042256391480692004,-0.042256391480692004
11,32279.32025306605,23,3.2333333333333334,0.0,0.039531149392417926,-0.039531149392417926
11,32279.32025306605,23,3.3,0.0,0.036981666382935374,-0.036981666382935374
11,32279.32025306605,23,3.3666666666666667,0.0,0.034596607219344995,-0.034596607219344995
11,32279.32025306605,23,3.4333333333333336,0.0,0.03236536771209253,-0.03236536771209253
11,32279.32025306605,23,3.5,0.06726457399103164,0.030278027567779357,0.03698654642325228
11,32279.32025306605,23,3.5666666666666664,0.0672645739910312,0.028325306282637477,0.03893926770839372
11,32279.32025306605,23,3.6333333333333333,0.0,0.02649852188056732,-0.02649852188056732
11,32279.32025306605,23,3.7,0.0672645739910312,0.024789552312283886,0.04247502167874731
11,32279.32025306605,23,3.7666666666666666,0.0,0.02319079934394827,-0.02319079934394827
11,32279.32025306605,23,3.833333333333333,0.0,0.02169515477473027,-0.02169515477473027
11,32279.32025306605,23,3.9,0.0,0.020295968833102217,-0.020295968833102217
11,32279.32025306605,23,3.966666666666667,0.0,0.018987020611351133,-0.018987020611351133
11,32279.32025306605,23,4.033333333333333,0.0,0.017762490406858282,-0.017762490406858282
11,32279.32025306605,23,4.1,0.0,0.016616933847173034,-0.016616933847173034
11,32279.32025306605,23,4.166666666666666,0.0,0.015545257683838685,-0.015545257683838685
11,32279.32025306605,23,4.233333333333333,0.0,0.01454269714734751,-0.01454269714734751
11,32279.32025306605,23,4.3,0.0,0.013604794762542978,-0.013604794762542978
11,32279.32025306605,23,4.366666666666667,0.0,0.012727380530280517,-0.012727380530280517
11,32279.32025306605,23,4.433333333333334,0.0,0.011906553387232842,-0.011906553387232842
11,32279.32025306605,23,4.5,0.0,0.011138663861408195,-0.011138663861408195
11,32279.32025306605,23,4.566666666666666,0.0,0.01042029784626662,-0.01042029784626662
11,32279.32025306605,23,4.633333333333333,0.0,0.009748261421292348,-0.009748261421292348
11,32279.32025306605,23,4.7,0.0,0.009119566651533231,-0.009119566651533231
11,32279.32025306605,23,4.766666666666667,0.0,0.00853141830297074,-0.00853141830297074
11,32279.32025306605,23,4.833333333333333,0.0,0.00798120141465572,-0.00798120141465572
11,32279.32025306605,23,4.9,0.0,0.00746646967235465,-0.00746646967235465
11,32279.32025306605,23,4.966666666666667,0.0,0.0069849345320145105,-0.0069849345320145105
11,32279.32025306605,23,5.033333333333333,0.0,0.006534455044688131,-0.006534455044688131
11,32279.32025306605,23,5.1,0.0,0.006113028337680839,-0.006113028337680839
11,32279.32025306605,23,5.166666666666666,0.0,0.005718780709596645,-0.005718780709596645
11,32279.32025306605,23,5.233333333333333,0.0,0.005349959299691729,-0.005349959299691729
11,32279.32025306605,23,5.3,0.0,0.005004924294496477,-0.005004924294496477
11,32279.32025306605,23,5.366666666666667,0.0,0.004682141637055892,-0.004682141637055892
11,32279.32025306605,23,5.433333333333334,0.0,0.004380176206373162,-0.004380176206373162
11,32279.32025306605,23,5.5,0.0,0.0040976854367313865,-0.0040976854367313865
11,32279.32025306605,23,5.566666666666666,0.0,0.003833413348524548,-0.003833413348524548
11,32279.32025306605,23,5.633333333333333,0.0,0.003586184964058159,-0.003586184964058159
11,32279.32025306605,23,5.7,0.0,0.0033549010834917664,-0.0033549010834917664
11,32279.32025306605,23,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
11,32279.32025306605,23,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
11,32279.32025306605,23,5.9,0.0,0.002746760690589351,-0.002746760690589351
11,32279.32025306605,23,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
11,32279.32025306605,29,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
11,32279.32025306605,29,0.1,0.0,0.9072538472787854,-0.9072538472787854
11,32279.32025306605,29,0.16666666666666669,4.636363636363638,0.8487423113261123,3.7876213250375255
11,32279.32025306605,29,0.23333333333333334,0.0,0.7940043607374581,-0.7940043607374581
11,32279.32025306605,29,0.3,0.0,0.7427966256154565,-0.7427966256154565
11,32279.32025306605,29,0.3666666666666667,0.0,0.694891431721175,-0.694891431721175
11,32279.32025306605,29,0.43333333333333335,0.0,0.6500757882137806,-0.6500757882137806
11,32279.32025306605,29,0.5,0.0,0.6081504406739263,-0.6081504406739263
11,32279.32025306605,29,0.5666666666666667,0.0,0.5689289852005146,-0.5689289852005146
11,32279.32025306605,29,0.6333333333333333,0.0,0.5322370396420313,-0.5322370396420313
11,32279.32025306605,29,0.7,0.0,0.4979114682776703,-0.4979114682776703
11,32279.32025306605,29,0.7666666666666666,4.499999999999996,0.4657996565011093,4.0342003434988865
11,32279.32025306605,29,0.8333333333333334,0.0,0.4357588322821159,-0.4357588322821159
11,32279.32025306605,29,0.9,0.0,0.4076554313891406,-0.4076554313891406
11,32279.32025306605,29,0.9666666666666667,0.0,0.38136450355061846,-0.38136450355061846
11,32279.32025306605,29,1.0333333333333332,0.0,0.35676915691471883,-0.35676915691471883
11,32279.32025306605,29,1.1,0.7500000000000006,0.3337600383375607,0.4162399616624399
11,32279.32025306605,29,1.1666666666666665,1.7045454545454557,0.3122348471892086,1.3923106073562472
11,32279.32025306605,29,1.2333333333333334,0.0,0.29209788051578434,-0.29209788051578434
11,32279.32025306605,29,1.2999999999999998,0.545454545454546,0.2732596075354472,0.27219493791909877
11,32279.32025306605,29,1.3666666666666667,0.9545454545454554,0.2556362715764093,0.6989091829690461
11,32279.32025306605,29,1.4333333333333331,0.0,0.23914951768717055,-0.23914951768717055
11,32279.32025306605,29,1.5,0.0,0.2237260442632904,-0.2237260442632904
11,32279.32025306605,29,1.5666666666666667,0.0,0.2092972771418011,-0.2092972771418011
11,32279.32025306605,29,1.6333333333333333,0.0,0.19579906471425323,-0.19579906471425323
11,32279.32025306605,29,1.7000000000000002,0.4090909090909094,0.18317139270284163,0.22591951638806776
11,32279.32025306605,29,1.7666666666666666,0.4772727272727277,0.17135811733147788,0.3059146099412498
11,32279.32025306605,29,1.8333333333333335,0.0,0.16030671570546504,-0.16030671570546504
11,32279.32025306605,29,1.9,0.272727272727273,0.1499680522899403,0.12275922043733267
11,32279.32025306605,29,1.9666666666666668,0.06818181818181825,0.14029616044882603,-0.07211434226700779
11,32279.32025306605,29,2.033333333333333,0.0,0.13124803807299337,-0.13124803807299337
11,32279.32025306605,29,2.0999999999999996,0.0,0.12278345638898103,-0.12278345638898103
11,32279.32025306605,29,2.166666666666667,0.0,0.1148647810982167,-0.1148647810982167
11,32279.32025306605,29,2.2333333333333334,0.0,0.10745680505150948,-0.10745680505150948
11,32279.32025306605,29,2.3,0.0,0.10052659171486797,-0.10052659171486797
11,32279.32025306605,29,2.3666666666666667,0.06818181818181847,0.09404332873068051,-0.025861510548862043
11,32279.32025306605,29,2.4333333333333336,0.0,0.08797819092317623,-0.08797819092317623
11,32279.32025306605,29,2.5,0.0,0.08230421213907665,-0.08230421213907665
11,32279.32025306605,29,2.5666666666666664,0.0,0.0769961653536303,-0.0769961653536303
11,32279.32025306605,29,2.6333333333333333,0.0,0.07203045050897056,-0.07203045050897056
11,32279.32025306605,29,2.7,0.0,0.06738498958611619,-0.06738498958611619
11,32279.32025306605,29,2.7666666666666666,0.0,0.06303912844409452,-0.06303912844409452
11,32279.32025306605,29,2.833333333333333,0.13636363636363602,0.05897354498975579,0.07739009137388023
11,32279.32025306605,29,2.9,0.2045454545454554,0.05517016326999288,0.1493752912754625
11,32279.32025306605,29,2.966666666666667,0.06818181818181801,0.05161207310441313,0.016569745077404878
11,32279.32025306605,29,3.033333333333333,0.0,0.04828345490114099,-0.04828345490114099
11,32279.32025306605,29,3.0999999999999996,0.0,0.0451695093214765,-0.0451695093214765
11,32279.32025306605,29,3.166666666666667,0.0,0.042256391480692004,-0.042256391480692004
11,32279.32025306605,29,3.2333333333333334,0.0,0.039531149392417926,-0.039531149392417926
11,32279.32025306605,29,3.3,0.0,0.036981666382935374,-0.036981666382935374
11,32279.32025306605,29,3.3666666666666667,0.0,0.034596607219344995,-0.034596607219344995
11,32279.32025306605,29,3.4333333333333336,0.0,0.03236536771209253,-0.03236536771209253
11,32279.32025306605,29,3.5,0.0,0.030278027567779357,-0.030278027567779357
11,32279.32025306605,29,3.5666666666666664,0.0,0.028325306282637477,-0.028325306282637477
11,32279.32025306605,29,3.6333333333333333,0.0,0.02649852188056732,-0.02649852188056732
11,32279.32025306605,29,3.7,0.0,0.024789552312283886,-0.024789552312283886
11,32279.32025306605,29,3.7666666666666666,0.0,0.02319079934394827,-0.02319079934394827
11,32279.32025306605,29,3.833333333333333,0.0,0.02169515477473027,-0.02169515477473027
11,32279.32025306605,29,3.9,0.0,0.020295968833102217,-0.020295968833102217
11,32279.32025306605,29,3.966666666666667,0.0,0.018987020611351133,-0.018987020611351133
11,32279.32025306605,29,4.033333333333333,0.0,0.017762490406858282,-0.017762490406858282
11,32279.32025306605,29,4.1,0.0,0.016616933847173034,-0.016616933847173034
11,32279.32025306605,29,4.166666666666666,0.06818181818181757,0.015545257683838685,0.05263656049797888
11,32279.32025306605,29,4.233333333333333,0.0,0.01454269714734751,-0.01454269714734751
11,32279.32025306605,29,4.3,0.0,0.013604794762542978,-0.013604794762542978
11,32279.32025306605,29,4.366666666666667,0.0,0.012727380530280517,-0.012727380530280517
11,32279.32025306605,29,4.433333333333334,0.0,0.011906553387232842,-0.011906553387232842
11,32279.32025306605,29,4.5,0.0,0.011138663861408195,-0.011138663861408195
11,32279.32025306605,29,4.566666666666666,0.0,0.01042029784626662,-0.01042029784626662
11,32279.32025306605,29,4.633333333333333,0.0,0.009748261421292348,-0.009748261421292348
11,32279.32025306605,29,4.7,0.06818181818181847,0.009119566651533231,0.059062251530285236
11,32279.32025306605,29,4.766666666666667,0.0,0.00853141830297074,-0.00853141830297074
11,32279.32025306605,29,4.833333333333333,0.0,0.00798120141465572,-0.00798120141465572
11,32279.32025306605,29,4.9,0.0,0.00746646967235465,-0.00746646967235465
11,32279.32025306605,29,4.966666666666667,0.0,0.0069849345320145105,-0.0069849345320145105
11,32279.32025306605,29,5.033333333333333,0.0,0.006534455044688131,-0.006534455044688131
11,32279.32025306605,29,5.1,0.06818181818181847,0.006113028337680839,0.06206878984413763
11,32279.32025306605,29,5.166666666666666,0.0,0.005718780709596645,-0.005718780709596645
11,32279.32025306605,29,5.233333333333333,0.0,0.005349959299691729,-0.005349959299691729
11,32279.32025306605,29,5.3,0.0,0.005004924294496477,-0.005004924294496477
11,32279.32025306605,29,5.366666666666667,0.0,0.004682141637055892,-0.004682141637055892
11,32279.32025306605,29,5.433333333333334,0.0,0.004380176206373162,-0.004380176206373162
11,32279.32025306605,29,5.5,0.0,0.0040976854367313865,-0.0040976854367313865
11,32279.32025306605,29,5.566666666666666,0.0,0.003833413348524548,-0.003833413348524548
11,32279.32025306605,29,5.633333333333333,0.0,0.003586184964058159,-0.003586184964058159
11,32279.32025306605,29,5.7,0.0,0.0033549010834917664,-0.0033549010834917664
11,32279.32025306605,29,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
11,32279.32025306605,29,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
11,32279.32025306605,29,5.9,0.0,0.002746760690589351,-0.002746760690589351
11,32279.32025306605,29,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
12,55959.57183538845,1,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
12,55959.57183538845,1,0.1,0.0,0.9072538472787854,-0.9072538472787854
12,55959.57183538845,1,0.16666666666666669,0.0,0.8487423113261123,-0.8487423113261123
12,55959.57183538845,1,0.23333333333333334,0.0,0.7940043607374581,-0.7940043607374581
12,55959.57183538845,1,0.3,0.0,0.7427966256154565,-0.7427966256154565
12,55959.57183538845,1,0.3666666666666667,0.0,0.694891431721175,-0.694891431721175
12,55959.57183538845,1,0.43333333333333335,0.0,0.6500757882137806,-0.6500757882137806
12,55959.57183538845,1,0.5,0.0,0.6081504406739263,-0.6081504406739263
12,55959.57183538845,1,0.5666666666666667,4.231843575418993,0.5689289852005146,3.6629145902184783
12,55959.57183538845,1,0.6333333333333333,0.0,0.5322370396420313,-0.5322370396420313
12,55959.57183538845,1,0.7,0.0,0.4979114682776703,-0.4979114682776703
12,55959.57183538845,1,0.7666666666666666,0.0,0.4657996565011093,-0.4657996565011093
12,55959.57183538845,1,0.8333333333333334,0.0,0.4357588322821159,-0.4357588322821159
12,55959.57183538845,1,0.9,2.932960893854748,0.4076554313891406,2.5253054624656075
12,55959.57183538845,1,0.9666666666666667,0.3351955307262569,0.38136450355061846,-0.046168972824361554
12,55959.57183538845,1,1.0333333333333332,0.0,0.35676915691471883,-0.35676915691471883
12,55959.57183538845,1,1.1,1.927374301675977,0.3337600383375607,1.5936142633384163
12,55959.57183538845,1,1.1666666666666665,0.0,0.3122348471892086,-0.3122348471892086
12,55959.57183538845,1,1.2333333333333334,0.0,0.29209788051578434,-0.29209788051578434
12,55959.57183538845,1,1.2999999999999998,0.0,0.2732596075354472,-0.2732596075354472
12,55959.57183538845,1,1.3666666666666667,0.0,0.2556362715764093,-0.2556362715764093
12,55959.57183538845,1,1.4333333333333331,1.1312849162011172,0.23914951768717055,0.8921353985139466
12,55959.57183538845,1,1.5,0.6703910614525138,0.2237260442632904,0.4466650171892234
12,55959.57183538845,1,1.5666666666666667,0.0,0.2092972771418011,-0.2092972771418011
12,55959.57183538845,1,1.6333333333333333,0.9636871508379885,0.19579906471425323,0.7678880861237353
12,55959.57183538845,1,1.7000000000000002,0.16759776536312845,0.18317139270284163,-0.01557362733971318
12,55959.57183538845,1,1.7666666666666666,0.0,0.17135811733147788,-0.17135811733147788
12,55959.57183538845,1,1.8333333333333335,0.0,0.16030671570546504,-0.16030671570546504
12,55959.57183538845,1,1.9,0.0,0.1499680522899403,-0.1499680522899403
12,55959.57183538845,1,1.9666666666666668,0.5027932960893853,0.14029616044882603,0.36249713564055924
12,55959.57183538845,1,2.033333333333333,0.7960893854748629,0.13124803807299337,0.6648413474018695
12,55959.57183538845,1,2.0999999999999996,0.0,0.12278345638898103,-0.12278345638898103
12,55959.57183538845,1,2.166666666666667,0.0,0.1148647810982167,-0.1148647810982167
12,55959.57183538845,1,2.2333333333333334,0.0,0.10745680505150948,-0.10745680505150948
12,55959.57183538845,1,2.3,0.0,0.10052659171486797,-0.10052659171486797
12,55959.57183538845,1,2.3666666666666667,0.0,0.09404332873068051,-0.09404332873068051
12,55959.57183538845,1,2.4333333333333336,0.0,0.08797819092317623,-0.08797819092317623
12,55959.57183538845,1,2.5,0.04189944134078225,0.08230421213907665,-0.0404047707982944
12,55959.57183538845,1,2.5666666666666664,0.29329608938547386,0.0769961653536303,0.21629992403184356
12,55959.57183538845,1,2.6333333333333333,0.167597765363129,0.07203045050897056,0.09556731485415845
12,55959.57183538845,1,2.7,0.2094972067039099,0.06738498958611619,0.1421122171177937
12,55959.57183538845,1,2.7666666666666666,0.167597765363129,0.06303912844409452,0.10455863691903448
12,55959.57183538845,1,2.833333333333333,0.0,0.05897354498975579,-0.05897354498975579
12,55959.57183538845,1,2.9,0.0,0.05517016326999288,-0.05517016326999288
12,55959.57183538845,1,2.966666666666667,0.0,0.05161207310441313,-0.05161207310441313
12,55959.57183538845,1,3.033333333333333,0.0,0.04828345490114099,-0.04828345490114099
12,55959.57183538845,1,3.0999999999999996,0.0,0.0451695093214765,-0.0451695093214765
12,55959.57183538845,1,3.166666666666667,0.0,0.042256391480692004,-0.042256391480692004
12,55959.57183538845,1,3.2333333333333334,0.04189944134078225,0.039531149392417926,0.002368291948364326
12,55959.57183538845,1,3.3,0.08379888268156395,0.036981666382935374,0.046817216298628575
12,55959.57183538845,1,3.3666666666666667,0.04189944134078225,0.034596607219344995,0.007302834121437257
12,55959.57183538845,1,3.4333333333333336,0.0,0.03236536771209253,-0.03236536771209253
12,55959.57183538845,1,3.5,0.0,0.030278027567779357,-0.030278027567779357
12,55959.57183538845,1,3.5666666666666664,0.041899441340781975,0.028325306282637477,0.013574135058144497
12,55959.57183538845,1,3.6333333333333333,0.04189944134078225,0.02649852188056732,0.015400919460214931
12,55959.57183538845,1,3.7,0.041899441340781975,0.024789552312283886,0.01710988902849809
12,55959.57183538845,1,3.7666666666666666,0.04189944134078225,0.02319079934394827,0.01870864199683398
12,55959.57183538845,1,3.833333333333333,0.0,0.02169515477473027,-0.02169515477473027
12,55959.57183538845,1,3.9,0.0,0.020295968833102217,-0.020295968833102217
12,55959.57183538845,1,3.966666666666667,0.0,0.018987020611351133,-0.018987020611351133
12,55959.57183538845,1,4.033333333333333,0.0,0.017762490406858282,-0.017762490406858282
12,55959.57183538845,1,4.1,0.0,0.016616933847173034,-0.016616933847173034
12,55959.57183538845,1,4.166666666666666,0.0,0.015545257683838685,-0.015545257683838685
12,55959.57183538845,1,4.233333333333333,0.0,0.01454269714734751,-0.01454269714734751
12,55959.57183538845,1,4.3,0.0,0.013604794762542978,-0.013604794762542978
12,55959.57183538845,1,4.366666666666667,0.0,0.012727380530280517,-0.012727380530280517
12,55959.57183538845,1,4.433333333333334,0.0,0.011906553387232842,-0.011906553387232842
12,55959.57183538845,1,4.5,0.0,0.011138663861408195,-0.011138663861408195
12,55959.57183538845,1,4.566666666666666,0.0,0.01042029784626662,-0.01042029784626662
12,55959.57183538845,1,4.633333333333333,0.0,0.009748261421292348,-0.009748261421292348
12,55959.57183538845,1,4.7,0.04189944134078225,0.009119566651533231,0.03277987468924902
12,55959.57183538845,1,4.766666666666667,0.0,0.00853141830297074,-0.00853141830297074
12,55959.57183538845,1,4.833333333333333,0.04189944134078225,0.00798120141465572,0.03391823992612653
12,55959.57183538845,1,4.9,0.0,0.00746646967235465,-0.00746646967235465
12,55959.57183538845,1,4.966666666666667,0.0,0.0069849345320145105,-0.0069849345320145105
12,55959.57183538845,1,5.033333333333333,0.0,0.006534455044688131,-0.006534455044688131
12,55959.57183538845,1,5.1,0.0,0.006113028337680839,-0.006113028337680839
12,55959.57183538845,1,5.166666666666666,0.0,0.005718780709596645,-0.005718780709596645
12,55959.57183538845,1,5.233333333333333,0.0,0.005349959299691729,-0.005349959299691729
12,55959.57183538845,1,5.3,0.04189944134078225,0.005004924294496477,0.036894517046285775
12,55959.57183538845,1,5.366666666666667,0.0,0.004682141637055892,-0.004682141637055892
12,55959.57183538845,1,5.433333333333334,0.0,0.004380176206373162,-0.004380176206373162
12,55959.57183538845,1,5.5,0.0,0.0040976854367313865,-0.0040976854367313865
12,55959.57183538845,1,5.566666666666666,0.0,0.003833413348524548,-0.003833413348524548
12,55959.57183538845,1,5.633333333333333,0.0,0.003586184964058159,-0.003586184964058159
12,55959.57183538845,1,5.7,0.0,0.0033549010834917664,-0.0033549010834917664
12,55959.57183538845,1,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
12,55959.57183538845,1,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
12,55959.57183538845,1,5.9,0.0,0.002746760690589351,-0.002746760690589351
12,55959.57183538845,1,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
12,55959.57183538845,7,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
12,55959.57183538845,7,0.1,0.0,0.9072538472787854,-0.9072538472787854
12,55959.57183538845,7,0.16666666666666669,0.0,0.8487423113261123,-0.8487423113261123
12,55959.57183538845,7,0.23333333333333334,0.0,0.7940043607374581,-0.7940043607374581
12,55959.57183538845,7,0.3,0.0,0.7427966256154565,-0.7427966256154565
12,55959.57183538845,7,0.3666666666666667,4.700854700854699,0.694891431721175,4.005963269133524
12,55959.57183538845,7,0.43333333333333335,0.0,0.6500757882137806,-0.6500757882137806
12,55959.57183538845,7,0.5,0.0,0.6081504406739263,-0.6081504406739263
12,55959.57183538845,7,0.5666666666666667,3.6752136752136764,0.5689289852005146,3.1062846900131618
12,55959.57183538845,7,0.6333333333333333,0.0,0.5322370396420313,-0.5322370396420313
12,55959.57183538845,7,0.7,0.0,0.4979114682776703,-0.4979114682776703
12,55959.57183538845,7,0.7666666666666666,0.0,0.4657996565011093,-0.4657996565011093
12,55959.57183538845,7,0.8333333333333334,0.0,0.4357588322821159,-0.4357588322821159
12,55959.57183538845,7,0.9,2.3504273504273514,0.4076554313891406,1.942771919038211
12,55959.57183538845,7,0.9666666666666667,0.170940170940171,0.38136450355061846,-0.21042433261044746
12,55959.57183538845,7,1.0333333333333332,0.0,0.35676915691471883,-0.35676915691471883
12,55959.57183538845,7,1.1,1.5811965811965818,0.3337600383375607,1.247436542859021
12,55959.57183538845,7,1.1666666666666665,0.0,0.3122348471892086,-0.3122348471892086
12,55959.57183538845,7,1.2333333333333334,0.0,0.29209788051578434,-0.29209788051578434
12,55959.57183538845,7,1.2999999999999998,0.0,0.2732596075354472,-0.2732596075354472
12,55959.57183538845,7,1.3666666666666667,0.0,0.2556362715764093,-0.2556362715764093
12,55959.57183538845,7,1.4333333333333331,0.7264957264957268,0.23914951768717055,0.4873462088085563
12,55959.57183538845,7,1.5,0.2564102564102565,0.2237260442632904,0.032684212146966096
12,55959.57183538845,7,1.5666666666666667,0.0,0.2092972771418011,-0.2092972771418011
12,55959.57183538845,7,1.6333333333333333,0.0,0.19579906471425323,-0.19579906471425323
12,55959.57183538845,7,1.7000000000000002,0.0,0.18317139270284163,-0.18317139270284163
12,55959.57183538845,7,1.7666666666666666,0.0,0.17135811733147788,-0.17135811733147788
12,55959.57183538845,7,1.8333333333333335,0.0,0.16030671570546504,-0.16030671570546504
12,55959.57183538845,7,1.9,0.0,0.1499680522899403,-0.1499680522899403
12,55959.57183538845,7,1.9666666666666668,0.21367521367521375,0.14029616044882603,0.07337905322638771
12,55959.57183538845,7,2.033333333333333,0.29914529914530025,0.13124803807299337,0.16789726107230687
12,55959.57183538845,7,2.0999999999999996,0.0,0.12278345638898103,-0.12278345638898103
12,55959.57183538845,7,2.166666666666667,0.17094017094017044,0.1148647810982167,0.056075389841953746
12,55959.57183538845,7,2.2333333333333334,0.17094017094017158,0.10745680505150948,0.0634833658886621
12,55959.57183538845,7,2.3,0.0,0.10052659171486797,-0.10052659171486797
12,55959.57183538845,7,2.3666666666666667,0.0,0.09404332873068051,-0.09404332873068051
12,55959.57183538845,7,2.4333333333333336,0.0,0.08797819092317623,-0.08797819092317623
12,55959.57183538845,7,2.5,0.0,0.08230421213907665,-0.08230421213907665
12,55959.57183538845,7,2.5666666666666664,0.0,0.0769961653536303,-0.0769961653536303
12,55959.57183538845,7,2.6333333333333333,0.0,0.07203045050897056,-0.07203045050897056
12,55959.57183538845,7,2.7,0.12820512820512783,0.06738498958611619,0.06082013861901164
12,55959.57183538845,7,2.7666666666666666,0.08547008547008579,0.06303912844409452,0.022430957025991266
12,55959.57183538845,7,2.833333333333333,0.04273504273504261,0.05897354498975579,-0.016238502254713176
12,55959.57183538845,7,2.9,0.0,0.05517016326999288,-0.05517016326999288
12,55959.57183538845,7,2.966666666666667,0.0,0.05161207310441313,-0.05161207310441313
12,55959.57183538845,7,3.033333333333333,0.0,0.04828345490114099,-0.04828345490114099
12,55959.57183538845,7,3.0999999999999996,0.21367521367521305,0.0451695093214765,0.16850570435373655
12,55959.57183538845,7,3.166666666666667,0.04273504273504261,0.042256391480692004,0.0004786512543506066
